OU Description,Donor,Donor Description,Donor Rollup Level 3,Donor Rollup Level 3 Descr,Donor Rollup Level 4,Donor Rollup Level 4 Descr,Contribution Revenue
Serbia,559,OFFICE OF THE HIGH COMMISSIONE,UN_AGY 1,UN AGENCY 1,OHCHR,AGY_OFFICE OF THE HIGH COMMISS,72798.03
Serbia,821,POL-POLISH-JAPANESE COOPERATIO,OTH_UND1,OTHERS_UNIDENTIFIED1,OTH_UND2,OTHERS_UNIDENTIFIED2,0
Serbia,1576,UAE-PROGRAMME COST SHARING,UN_AGY 1,UN AGENCY 1,PCSH,AGY_UAE-PROGRAMME COST SHARING,1358695.65
Serbia,10238,UNISDR,UN_AGY 1,UN AGENCY 1,UNISDR,AGY_UNISDR,36.36
Serbia,10282,SWISS AGY FOR DEVELOPMENT & CO,CHE,Switzerland,CHE_MIN,Switzerland Ministry,0
Serbia,10315,ORG FOR SECURITY AND COOPERATI,MUTLI_AGY2,MULTI-LATERAL AGENCY2,0SCE,INTER-GOVERN_EUROP SEC ORG,382081.69
Serbia,10737,COCA COLA COMPANY,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,COCA COLA,PRIV_COCA COLA,0
Serbia,10779,UNOPS-CSA,UN_AGY 1,UN AGENCY 1,UNOPS,United Nations Office for Proj,214748.4
Serbia,11336,Ministry of Finance of the Rep,SRB,SERBIA,SRB_GOVT,SERBIA,230000
Serbia,11362,UNOCHA/Central_Emg_Resp_Fund,UN_AGY 1,UN AGENCY 1,OCHA,AGY_UNOCHA1,388143
Serbia,11401,MDTFO/JP_FM_Eliminate_Violence,MDTF1,BU,FM_AEVAM,UNIFEM ELIM VIOLENCE,0
Serbia,11871,Municipality of Cajetina SRB,SRB,SERBIA,SRB_GOVT,SERBIA,209183.24
Serbia,11904,Municipality of Alibunar,SRB,SERBIA,SRB_GOVT,SERBIA,34479
Serbia,11969,Municipality of Bosilegard,SRB,SERBIA,SRB_GOVT,SERBIA,72755.47
Serbia,12097,SRB Ministry of Energy,SRB,SERBIA,SRB_GOVT,SERBIA,4204.36
Serbia,55456,Municipality of Vracar SRB,SRB,SERBIA,SRB_GOVT,SERBIA,586030.74
Sierra Leone,12,UNITED NATIONS DEVELOPMENT PRO,UN_AGY 1,UN AGENCY 1,UNDP_AGY,AGY_UNITED NATIONS DEVELOPMENT,0
Sierra Leone,78,GOVERNMENT OF CANADA,CAN,Canada,CAN_GOVT,Canada Government,0
Sierra Leone,134,GOVERNMENT OF IRELAND,IRL,Ireland,IRL_GOVT,Ireland Government,-756.35
Sierra Leone,141,GOVERNMENT OF JAPAN,JPN,Japan,JPN_GOVT,Japan Government,11673.57
Sierra Leone,220,GOVERNMENT OF SPAIN,ESP,Spain,ESP_GOVT,Spain Government,-2109.45
Sierra Leone,280,EUROPEAN UNION,FUNDS_EU,FUNDS_EU,EU,EUROPEAN UNION,1017035.76
Sierra Leone,551,DEPARTMENT FOR INT'L DEVELOPME,GBR,United Kingdom,GBR_GOVT,United Kingdom Government,1757207.98
Sierra Leone,10714,UNDP AS AA FOR JP PASS THROUGH,MDTF1,BU,UNDP(JPAA),MDTF_PASSTHROUGH,-26353.58
Sierra Leone,11363,Peacebuilding Fund,MDTF1,BU,PBF,PEACEBUILDING,1495102.52
Sierra Leone,11400,MDTFO/JP_Sierra_Leone_MDTF,MDTF1,BU,SL_MDTF,JP SIERRA LEONE,-344749.5
Sierra Leone,12270,Sustainable DG Fund,-,-,-,-,10000
Solomon Islands,12,UNITED NATIONS DEVELOPMENT PRO,UN_AGY 1,UN AGENCY 1,UNDP_AGY,AGY_UNITED NATIONS DEVELOPMENT,0
Solomon Islands,55,GOVERNMENT OF AUSTRALIA,AUS,Australia,AUS_GOVT,Australia Government,0
Solomon Islands,296,UNITED NATIONS,UN_AGY 1,UN AGENCY 1,UN,United Nations,0
Solomon Islands,10159,EUROPEAN COMMISSION,FUNDS_EU,FUNDS_EU,EU,EUROPEAN UNION,2921244.84
Solomon Islands,10714,UNDP AS AA FOR JP PASS THROUGH,MDTF1,BU,UNDP(JPAA),MDTF_PASSTHROUGH,0
Solomon Islands,11234,Australian Agency for Int'l De,AUS,Australia,AUS_MIN,Australia Ministry,1391465.68
Somalia,12,UNITED NATIONS DEVELOPMENT PRO,UN_AGY 1,UN AGENCY 1,UNDP_AGY,AGY_UNITED NATIONS DEVELOPMENT,-121363.98
Somalia,28,UN Office on Drugs and Crime,UN_AGY 1,UN AGENCY 1,UNODC,AGY_UN INTERNATIONAL DRUG CONT,0
Somalia,31,UNITED NATIONS POPULATION FUND,UN_AGY 1,UN AGENCY 1,UNFPA,AGY_UNITED NATIONS POPULATION,5000
Somalia,35,UNITED NATIONS CHILDREN'S FUND,UN_AGY 1,UN AGENCY 1,UNICEF,AGY_UNITED NATIONS CHILDREN'S,10000
Somalia,37,WORLD FOOD PROGRAMME,UN_AGY 1,UN AGENCY 1,WFP,AGY_WORLD FOOD PROGRAMME,-221005.26
Somalia,41,UNITED NATIONS ENVIRONMENT PRO,UN_AGY 1,UN AGENCY 1,UNEP,AGY_UNITED NATIONS ENVIRONMENT,21162.54
Somalia,43,INTERNATIONAL ORGANIZATION FOR,UN_AGY 1,UN AGENCY 1,IOM,AGY_INTERNATIONAL ORGANIZATION,10000
Somalia,95,GOVERNMENT OF DENMARK,DNK,Denmark,DNK_GOVT,Denmark Government,1981316.84
Somalia,119,GOVERNMENT OF GREECE,GRC,Greece,GRC_GOVT,Greece Government,0
Somalia,137,GOVERNMENT OF ITALY,ITA,Italy,ITA_GOVT,Italy Government,0
Somalia,141,GOVERNMENT OF JAPAN,JPN,Japan,JPN_GOVT,Japan Government,5398837.46
Somalia,145,GOVERNMENT OF KUWAIT,KWT,Kuwait,KWT_GOVT,Kuwait Government,25000
Somalia,187,GOVERNMENT OF NORWAY,NOR,Norway,NOR_GOVT,Norway Government,0
Somalia,231,GOVERNMENT OF SWEDEN,SWE,Sweden,SWE_GOVT,Sweden Government,-7117.76
Somalia,248,GOVERNMENT OF UNITED KINGDOM,GBR,United Kingdom,GBR_GOVT,United Kingdom Government,0
Somalia,280,EUROPEAN UNION,FUNDS_EU,FUNDS_EU,EU,EUROPEAN UNION,174498.34
Somalia,297,UNAIDS,UN_AGY 1,UN AGENCY 1,UNAIDS,AGY_UNAIDS,21000
Somalia,551,DEPARTMENT FOR INT'L DEVELOPME,GBR,United Kingdom,GBR_GOVT,United Kingdom Government,4014910.4
Somalia,555,SWEDISH INT'L DEVELOPMENT COOP,SWE,Sweden,SIDA,SIDA,1808459.45
Somalia,10159,EUROPEAN COMMISSION,FUNDS_EU,FUNDS_EU,EU,EUROPEAN UNION,536355.86
Somalia,10238,UNISDR,UN_AGY 1,UN AGENCY 1,UNISDR,AGY_UNISDR,0
Somalia,10480,USAID,USA,United States of America,USAID,USAID,0
Somalia,10714,UNDP AS AA FOR JP PASS THROUGH,MDTF1,BU,UNDP(JPAA),MDTF_PASSTHROUGH,4544859.87
Somalia,10784,SHELL FOUNDATION,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,SHELL F.,PRIV_SHELL FOUNDATION,50000
Somalia,11227,Italian Min. for Foreign Affai,ITA,Italy,ITA_MIN,Italy Ministry,885737.65
Somalia,11288,Mitsui & CO. Ltd,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,MITSUI & C,PRIV_CORPORATION_JAPAN,10000
Somalia,11403,SDC-Swiss Agency For Developme,CHE,Switzerland,CHE_MIN,Switzerland Ministry,0
Somalia,11526,MDTFO/JP_Somalia_Humanitarian,MDTF1,BU,SOM_CHF,MDTFO/JP_Somalia_Humanitarian,642000
Somalia,11952,BRA-MAERSK,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,BRAZIL,PRIVATE NATIONAL,50000
Somalia,11982,MDTFO/UNDP-Counter Piracy,MDTF1,BU,CPTF,MDTFO/UNDP-Counter Piracy Trus,0
Somalia,12008,STENA AB,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,STENA AB,STENA AB,50000
Somalia,12009,NIPPON YUSEN KABUSHIKI KAISHA,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,NYK LINE,NIPPON YUSEN KABUSHIKI KAISHA,33000
Somalia,12010,KAWASAKI KISEN KAISHA LIMITED,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,K LINE,KAWASAKI KISEN KAISHA LIMITED,7000
Somalia,12011,BP INTERNATIONAL LIMITED,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,BP,PRIV_BRITISH PETROLEUM,50000
South Africa,6,WORLD HEALTH ORGANIZATION,UN_AGY 1,UN AGENCY 1,WHO,AGY_WORLD HEALTH ORGANIZATION,-1515.34
South Africa,12,UNITED NATIONS DEVELOPMENT PRO,UN_AGY 1,UN AGENCY 1,UNDP_AGY,AGY_UNITED NATIONS DEVELOPMENT,0
South Africa,95,GOVERNMENT OF DENMARK,DNK,Denmark,DNK_GOVT,Denmark Government,-10684.06
South Africa,141,GOVERNMENT OF JAPAN,JPN,Japan,JPN_GOVT,Japan Government,0
South Africa,187,GOVERNMENT OF NORWAY,NOR,Norway,NOR_GOVT,Norway Government,-9168.72
South Africa,208,GOVERNMENT OF SOUTH AFRICA,ZAF,South Africa,ZAF_GOVT,South Africa Government,325075.54
South Africa,296,UNITED NATIONS,UN_AGY 1,UN AGENCY 1,UN,United Nations,0
South Africa,10159,EUROPEAN COMMISSION,FUNDS_EU,FUNDS_EU,EU,EUROPEAN UNION,0
South Africa,10714,UNDP AS AA FOR JP PASS THROUGH,MDTF1,BU,UNDP(JPAA),MDTF_PASSTHROUGH,0
"South Sudan, Republic of",-,-,-,-,-,-,0
"South Sudan, Republic of",12,UNITED NATIONS DEVELOPMENT PRO,UN_AGY 1,UN AGENCY 1,UNDP_AGY,AGY_UNITED NATIONS DEVELOPMENT,1207937.43
"South Sudan, Republic of",15,WORLD BANK (INT'L. BANK FOR RE,IFI_WB,IFI_WB,WB,WORLD BANK,0
"South Sudan, Republic of",17,AFRICAN DEVELOPMENT BANK,IFI_ADB,IFI_ADB,ADB,African Development Bank,0
"South Sudan, Republic of",31,UNITED NATIONS POPULATION FUND,UN_AGY 1,UN AGENCY 1,UNFPA,AGY_UNITED NATIONS POPULATION,0
"South Sudan, Republic of",32,UN Women,UN_AGY 1,UN AGENCY 1,UNIFEM,AGY_UN DEVELOPMENT FUND FOR WO,-15620.15
"South Sudan, Republic of",40,UN HIGH COMMISSIONER FOR REFUG,UN_AGY 1,UN AGENCY 1,UNHCR,AGY_UN HIGH COMMISSIONER FOR R,0
"South Sudan, Republic of",95,GOVERNMENT OF DENMARK,DNK,Denmark,DNK_GOVT,Denmark Government,-79970
"South Sudan, Republic of",141,GOVERNMENT OF JAPAN,JPN,Japan,JPN_GOVT,Japan Government,999990
"South Sudan, Republic of",182,GOVERNMENT OF NETHERLANDS,NLD,Netherlands,NLD_GOVT,Netherlands Government,-3529212.49
"South Sudan, Republic of",187,GOVERNMENT OF NORWAY,NOR,Norway,NOR_GOVT,Norway Government,-218827.73
"South Sudan, Republic of",253,GOVERNMENT OF UNITED STATES OF,USA,United States of America,USA_GOVT,United States of America Gover,0
"South Sudan, Republic of",327,"GLOBAL FUND TO FIGHT AIDS, TUB",FUNDS_GFATM,FUNDS_GFATM,GFATM,GFATM,6950256.58
"South Sudan, Republic of",550,CANADIAN INTERNATIONAL DEVELOP,CAN,Canada,CAN_MIN,Canada Ministry,228775.09
"South Sudan, Republic of",551,DEPARTMENT FOR INT'L DEVELOPME,GBR,United Kingdom,GBR_GOVT,United Kingdom Government,4696783.75
"South Sudan, Republic of",555,SWEDISH INT'L DEVELOPMENT COOP,SWE,Sweden,SIDA,SIDA,-0.47
"South Sudan, Republic of",560,INTERNATIONAL DEVELOPMENT AGEN,IFI_WB,IFI_WB,WB,WORLD BANK,0
"South Sudan, Republic of",10159,EUROPEAN COMMISSION,FUNDS_EU,FUNDS_EU,EU,EUROPEAN UNION,54171.2
"South Sudan, Republic of",10281,DEPT OF FOR AFF & INTL TRADE G,CAN,Canada,CAN_GOVT,Canada Government,-2302.24
"South Sudan, Republic of",10480,USAID,USA,United States of America,USAID,USAID,10999.82
"South Sudan, Republic of",10714,UNDP AS AA FOR JP PASS THROUGH,MDTF1,BU,UNDP(JPAA),MDTF_PASSTHROUGH,32059976.02
"South Sudan, Republic of",11362,UNOCHA/Central_Emg_Resp_Fund,UN_AGY 1,UN AGENCY 1,OCHA,AGY_UNOCHA1,0
"South Sudan, Republic of",11363,Peacebuilding Fund,MDTF1,BU,PBF,PEACEBUILDING,0
"South Sudan, Republic of",11364,MDTFO\JP_MDG-F_Conflict_&_PB,MDTF1,BU,MDGF_CONFL,BCPR CONFLICT PREVENTION,0
"South Sudan, Republic of",11445,UNOPS - EIF Trust Fund manager,UN_AGY 1,UN AGENCY 1,EIF TFM,MULITAG_EIF TF,53000
"South Sudan, Republic of",12103,Government of South Sudan,SSD - SOUTH SUDAN,SSD_GOVT,SSD_GOVT,SSD - South Sudan,0
"South Sudan, Republic of",12267,UNDP South Sudan CHF,-,-,-,-,38670968
Spcl Unit for South South Coop,-,-,-,-,-,-,0
Spcl Unit for South South Coop,141,GOVERNMENT OF JAPAN,JPN,Japan,JPN_GOVT,Japan Government,-1160883.12
Spcl Unit for South South Coop,455,JAPANESE INTNL COOP  AC.:UNCDF,JPN,Japan,JPN_GOVT,Japan Government,17303
Spcl Unit for South South Coop,11140,Japanese international Coopera,JPN,Japan,JPN_GOVT,Japan Government,0
Sri Lanka,12,UNITED NATIONS DEVELOPMENT PRO,UN_AGY 1,UN AGENCY 1,UNDP_AGY,AGY_UNITED NATIONS DEVELOPMENT,2662.23
Sri Lanka,18,ASIAN DEVELOPMENT BANK,IFI_ASDB,IFI_ASDB,ASDB,Asian Development Bank,0
Sri Lanka,31,UNITED NATIONS POPULATION FUND,UN_AGY 1,UN AGENCY 1,UNFPA,AGY_UNITED NATIONS POPULATION,-2142.91
Sri Lanka,32,UN Women,UN_AGY 1,UN AGENCY 1,UNIFEM,AGY_UN DEVELOPMENT FUND FOR WO,-27.03
Sri Lanka,35,UNITED NATIONS CHILDREN'S FUND,UN_AGY 1,UN AGENCY 1,UNICEF,AGY_UNITED NATIONS CHILDREN'S,10000
Sri Lanka,40,UN HIGH COMMISSIONER FOR REFUG,UN_AGY 1,UN AGENCY 1,UNHCR,AGY_UN HIGH COMMISSIONER FOR R,18800.19
Sri Lanka,78,GOVERNMENT OF CANADA,CAN,Canada,CAN_GOVT,Canada Government,-0.05
Sri Lanka,112,GOVERNMENT OF FRANCE,FRA,France,FRA_GOVT,France Government,-5052.13
Sri Lanka,141,GOVERNMENT OF JAPAN,JPN,Japan,JPN_GOVT,Japan Government,-0.05
Sri Lanka,187,GOVERNMENT OF NORWAY,NOR,Norway,NOR_GOVT,Norway Government,98613.13
Sri Lanka,188,GOVERNMENT OF NEW ZEALAND,NZL,New Zealand,NZL_GOVT,New Zealand Government,0
Sri Lanka,221,GOVERNMENT OF SRI LANKA,LKA,Sri Lanka,LKA_GOVT,Sri Lanka Government,-41.29
Sri Lanka,296,UNITED NATIONS,UN_AGY 1,UN AGENCY 1,UN,United Nations,0
Sri Lanka,550,CANADIAN INTERNATIONAL DEVELOP,CAN,Canada,CAN_MIN,Canada Ministry,0
Sri Lanka,1860,UN High Com'r Human Rights,UN_AGY 1,UN AGENCY 1,UNHCHR,Office of the UN High Commissi,0
Sri Lanka,10159,EUROPEAN COMMISSION,FUNDS_EU,FUNDS_EU,EU,EUROPEAN UNION,0
Sri Lanka,10238,UNISDR,UN_AGY 1,UN AGENCY 1,UNISDR,AGY_UNISDR,0
Sri Lanka,10425,NORWEGIAN EMBASSY,NOR,Norway,NOR_MIN,Norway Ministry,-0.05
Sri Lanka,10480,USAID,USA,United States of America,USAID,USAID,122229.1
Sri Lanka,10714,UNDP AS AA FOR JP PASS THROUGH,MDTF1,BU,UNDP(JPAA),MDTF_PASSTHROUGH,0
Sri Lanka,10835,AMERICAN RED CROSS,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,ARC_ USA,PRIV,-291.45
Sri Lanka,11025,INDIA DISASTER MITIGATION,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,AIDMI,PRIV_ORGANIZ. INDIA,0
Sri Lanka,11234,Australian Agency for Int'l De,AUS,Australia,AUS_MIN,Australia Ministry,-189695.39
Sri Lanka,11363,Peacebuilding Fund,MDTF1,BU,PBF,PEACEBUILDING,-4727.64
Sri Lanka,11854,Australian DFAT,AUS,Australia,AUS_MIN,Australia Ministry,16697.59
St. Lucia,12,UNITED NATIONS DEVELOPMENT PRO,UN_AGY 1,UN AGENCY 1,UNDP_AGY,AGY_UNITED NATIONS DEVELOPMENT,0
St. Lucia,224,GOVERNMENT OF SAINT LUCIA,LCA,Saint Lucia,LCA_GOVT,Saint Lucia Government,-39.43
"Sudan, Republic of the",-,-,-,-,-,-,-23.6
"Sudan, Republic of the",12,UNITED NATIONS DEVELOPMENT PRO,UN_AGY 1,UN AGENCY 1,UNDP_AGY,AGY_UNITED NATIONS DEVELOPMENT,130235.8
"Sudan, Republic of the",15,WORLD BANK (INT'L. BANK FOR RE,IFI_WB,IFI_WB,WB,WORLD BANK,-360299.28
"Sudan, Republic of the",17,AFRICAN DEVELOPMENT BANK,IFI_ADB,IFI_ADB,ADB,African Development Bank,-6075
"Sudan, Republic of the",31,UNITED NATIONS POPULATION FUND,UN_AGY 1,UN AGENCY 1,UNFPA,AGY_UNITED NATIONS POPULATION,-4982.99
"Sudan, Republic of the",32,UN Women,UN_AGY 1,UN AGENCY 1,UNIFEM,AGY_UN DEVELOPMENT FUND FOR WO,-2241.87
"Sudan, Republic of the",36,INTERNATIONAL FUND FOR AGRICUL,UN_AGY 1,UN AGENCY 1,IFAD,AGY_NTERNATIONAL FUND FOR AGRI,-75.64
"Sudan, Republic of the",40,UN HIGH COMMISSIONER FOR REFUG,UN_AGY 1,UN AGENCY 1,UNHCR,AGY_UN HIGH COMMISSIONER FOR R,-2241.87
"Sudan, Republic of the",95,GOVERNMENT OF DENMARK,DNK,Denmark,DNK_GOVT,Denmark Government,0
"Sudan, Republic of the",110,GOVERNMENT OF FINLAND,FIN,Finland,FIN_GOVT,Finland Government,125912.97
"Sudan, Republic of the",112,GOVERNMENT OF FRANCE,FRA,France,FRA_GOVT,France Government,0.01
"Sudan, Republic of the",119,GOVERNMENT OF GREECE,GRC,Greece,GRC_GOVT,Greece Government,0
"Sudan, Republic of the",141,GOVERNMENT OF JAPAN,JPN,Japan,JPN_GOVT,Japan Government,-1589.85
"Sudan, Republic of the",182,GOVERNMENT OF NETHERLANDS,NLD,Netherlands,NLD_GOVT,Netherlands Government,-86451.97
"Sudan, Republic of the",187,GOVERNMENT OF NORWAY,NOR,Norway,NOR_GOVT,Norway Government,-168227.85
"Sudan, Republic of the",227,GOVERNMENT OF THE REPUBLIC OF,SDN,Sudan,SDN_GOVT,Sudan Government,-886.34
"Sudan, Republic of the",232,GOVERNMENT OF SWITZERLAND,CHE,Switzerland,CHE_GOVT,Switzerland Government,187469.29
"Sudan, Republic of the",327,"GLOBAL FUND TO FIGHT AIDS, TUB",FUNDS_GFATM,FUNDS_GFATM,GFATM,GFATM,31107371.97
"Sudan, Republic of the",550,CANADIAN INTERNATIONAL DEVELOP,CAN,Canada,CAN_MIN,Canada Ministry,-292750.8
"Sudan, Republic of the",551,DEPARTMENT FOR INT'L DEVELOPME,GBR,United Kingdom,GBR_GOVT,United Kingdom Government,-681236.64
"Sudan, Republic of the",555,SWEDISH INT'L DEVELOPMENT COOP,SWE,Sweden,SIDA,SIDA,-8.13
"Sudan, Republic of the",560,INTERNATIONAL DEVELOPMENT AGEN,IFI_WB,IFI_WB,WB,WORLD BANK,-5752.42
"Sudan, Republic of the",10159,EUROPEAN COMMISSION,FUNDS_EU,FUNDS_EU,EU,EUROPEAN UNION,0
"Sudan, Republic of the",10281,DEPT OF FOR AFF & INTL TRADE G,CAN,Canada,CAN_GOVT,Canada Government,-24077.78
"Sudan, Republic of the",10480,USAID,USA,United States of America,USAID,USAID,1763586.57
"Sudan, Republic of the",10714,UNDP AS AA FOR JP PASS THROUGH,MDTF1,BU,UNDP(JPAA),MDTF_PASSTHROUGH,16260514.75
"Sudan, Republic of the",10870,MIN. OF FOREIGN AFFAIRS & COOP,ESP,Spain,ESP_MIN,Spain Ministry,0
"Sudan, Republic of the",11363,Peacebuilding Fund,MDTF1,BU,PBF,PEACEBUILDING,-143.38
"Sudan, Republic of the",11364,MDTFO\JP_MDG-F_Conflict_&_PB,MDTF1,BU,MDGF_CONFL,BCPR CONFLICT PREVENTION,-67342.7
"Sudan, Republic of the",11930,MPTFO JP Sudan Refugees,MDTF1,BU,SUDAN REFUEGEES,MPTFO JP Sudan Refugees,0
Suriname,12,UNITED NATIONS DEVELOPMENT PRO,UN_AGY 1,UN AGENCY 1,UNDP_AGY,AGY_UNITED NATIONS DEVELOPMENT,0
Suriname,228,GOVERNMENT OF SURINAME,SUR,Suriname,SUR_GOVT,Suriname Government,0
Suriname,10714,UNDP AS AA FOR JP PASS THROUGH,MDTF1,BU,UNDP(JPAA),MDTF_PASSTHROUGH,0
Swaziland,12,UNITED NATIONS DEVELOPMENT PRO,UN_AGY 1,UN AGENCY 1,UNDP_AGY,AGY_UNITED NATIONS DEVELOPMENT,0.01
Swaziland,32,UN Women,UN_AGY 1,UN AGENCY 1,UNIFEM,AGY_UN DEVELOPMENT FUND FOR WO,0
Swaziland,230,GOVERNMENT OF SWAZILAND,SWZ,Swaziland,SWZ_GOVT,Swaziland Government,29347.67
Swaziland,248,GOVERNMENT OF UNITED KINGDOM,GBR,United Kingdom,GBR_GOVT,United Kingdom Government,0.07
Swaziland,551,DEPARTMENT FOR INT'L DEVELOPME,GBR,United Kingdom,GBR_GOVT,United Kingdom Government,0.49
Swaziland,1554,SWA-OPEN SOCIETY INITIATIVE FO,OTH_UND1,OTHERS_UNIDENTIFIED1,OTH_UND2,OTHERS_UNIDENTIFIED2,0.09
Swaziland,11140,Japanese international Coopera,JPN,Japan,JPN_GOVT,Japan Government,0
Swaziland,12192,COMESA,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,ZMB-,COMESA,308415.2
Syria,141,GOVERNMENT OF JAPAN,JPN,Japan,JPN_GOVT,Japan Government,0
Syria,145,GOVERNMENT OF KUWAIT,KWT,Kuwait,KWT_GOVT,Kuwait Government,1250000
Syria,233,GOVERNMENT OF SYRIAN ARAB REPU,SYR,Syrian Arab Republic,SYR_GOVT,Syrian Arab Republic Governmen,-125.02
Syria,327,"GLOBAL FUND TO FIGHT AIDS, TUB",FUNDS_GFATM,FUNDS_GFATM,GFATM,GFATM,1207290
Syria,1655,RUSSIAN GOVERNMENT,RUS,Russian Federation,RUS_GOVT,Russian Federation Government,0
Syria,10159,EUROPEAN COMMISSION,FUNDS_EU,FUNDS_EU,EU,EUROPEAN UNION,0
Syria,10282,SWISS AGY FOR DEVELOPMENT & CO,CHE,Switzerland,CHE_MIN,Switzerland Ministry,0
Syria,10494,TOTAL E & P SYRIE,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,SYR-TOTAL,PRIV_SYR-TOTAL,0
Syria,10686,ERF,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,ERF,PRIV_ERF,731238
Syria,10729,SYR MINISTRY OF ECONOMY,SYR,Syrian Arab Republic,SYR_MIN,Syria Ministry,0
Syria,10730,SYR MINISTRY OF TRANSPORTATION,SYR,Syrian Arab Republic,SYR_MIN,Syria Ministry,0
Syria,10761,SYR MINISTRY OF LOCAL ADMINIST,SYR,Syrian Arab Republic,SYR_MIN,Syria Ministry,0
Syria,10767,SYR MINISTRY OF JUSTICE,SYR,Syrian Arab Republic,SYR_MIN,Syria Ministry,0
Syria,10770,SYR MINISTRY OF TECHNOLOGY&COM,SYR,Syrian Arab Republic,SYR_MIN,Syria Ministry,0
Syria,11031,MINISTRY OF SOCIAL AFFAIRS AND,SYR,Syrian Arab Republic,SYR_MIN,Syria Ministry,125.02
Syria,11072,AECI-AGENCIA ESPANOLA DE COOPE,ESP,Spain,ESP_MIN,Spain Ministry,0
Syria,11362,UNOCHA/Central_Emg_Resp_Fund,UN_AGY 1,UN AGENCY 1,OCHA,AGY_UNOCHA1,0
Syria,11423,SYRIA MTN,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,SYRIA MTN,PRIV_SYRIA BASED,0
Syria,11620,SYR-MINISTRY OF HEALTH,SYR,Syrian Arab Republic,SYR_MIN,Syria Ministry,0
Syria,11716,SYR-REGIONAL PLANNING COMISION,SYR,Syrian Arab Republic,SYR_MIN,Syria Ministry,0
Syria,12229,World Assembly of Muslim Youth,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,SAU -,WAMY,100000
Syria,54410,SYR-SILATECH,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,SILATECH,PRIV_QATAR,0
Tajikistan,-,-,-,-,-,-,0
Tajikistan,35,UNITED NATIONS CHILDREN'S FUND,UN_AGY 1,UN AGENCY 1,UNICEF,AGY_UNITED NATIONS CHILDREN'S,4941.78
Tajikistan,41,UNITED NATIONS ENVIRONMENT PRO,UN_AGY 1,UN AGENCY 1,UNEP,AGY_UNITED NATIONS ENVIRONMENT,31694
Tajikistan,110,GOVERNMENT OF FINLAND,FIN,Finland,FIN_GOVT,Finland Government,685050
Tajikistan,232,GOVERNMENT OF SWITZERLAND,CHE,Switzerland,CHE_GOVT,Switzerland Government,1311862.84
Tajikistan,237,GOVERNMENT OF TOGO,TGO,Togo,TGO_GOVT,Togo Government,0
Tajikistan,248,GOVERNMENT OF UNITED KINGDOM,GBR,United Kingdom,GBR_GOVT,United Kingdom Government,0
Tajikistan,250,ALLOCATED INTEREST,UN_AGY 1,UN AGENCY 1,UND,AGY_UNDETERMINED,6000
Tajikistan,280,EUROPEAN UNION,FUNDS_EU,FUNDS_EU,EU,EUROPEAN UNION,0
Tajikistan,296,UNITED NATIONS,UN_AGY 1,UN AGENCY 1,UN,United Nations,0
Tajikistan,327,"GLOBAL FUND TO FIGHT AIDS, TUB",FUNDS_GFATM,FUNDS_GFATM,GFATM,GFATM,14956916.35
Tajikistan,551,DEPARTMENT FOR INT'L DEVELOPME,GBR,United Kingdom,GBR_GOVT,United Kingdom Government,1317392.41
Tajikistan,555,SWEDISH INT'L DEVELOPMENT COOP,SWE,Sweden,SIDA,SIDA,100000
Tajikistan,559,OFFICE OF THE HIGH COMMISSIONE,UN_AGY 1,UN AGENCY 1,OHCHR,AGY_OFFICE OF THE HIGH COMMISS,0
Tajikistan,1784,POL-UNAIDS,UN_AGY 1,UN AGENCY 1,UNAIDS,AGY_UNAIDS,0
Tajikistan,1863,UN Office in Vienna,UN_AGY 1,UN AGENCY 1,UNOV,AGY_UN Office in Vienna,1000
Tajikistan,10159,EUROPEAN COMMISSION,FUNDS_EU,FUNDS_EU,EU,EUROPEAN UNION,3404632.27
Tajikistan,10342,OXFAM,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,OXFAM,PRIV_OXFORD,198237.38
Tajikistan,11140,Japanese international Coopera,JPN,Japan,JPN_GOVT,Japan Government,7904744.48
Thailand,-,-,-,-,-,-,0
Thailand,5,UNESCO,UN_AGY 1,UN AGENCY 1,UNESCO,AGY_UNITED NATIONS EDUCATIONAL,0
Thailand,6,WORLD HEALTH ORGANIZATION,UN_AGY 1,UN AGENCY 1,WHO,AGY_WORLD HEALTH ORGANIZATION,0
Thailand,31,UNITED NATIONS POPULATION FUND,UN_AGY 1,UN AGENCY 1,UNFPA,AGY_UNITED NATIONS POPULATION,0
