Region Code Description,Donor,Donor Description,Donor Rollup Level 3,Donor Rollup Level 3 Descr,Donor Rollup Level 4,Donor Rollup Level 4 Descr,Expenses,Expenses
Latin America & the Caribbean,1853,UNITED NATIONS CAPITAL DEVELOP,UN_AGY 1,UN AGENCY 1,UNCDF,AGY_UNITED NATIONS CAPITAL DEV,0.00%,0
Latin America & the Caribbean,1857,World Tourism Organization,UN_AGY 1,UN AGENCY 1,WTO,AGY_World Tourism Organization,0.00%,0
Latin America & the Caribbean,1860,UN High Com'r Human Rights,UN_AGY 1,UN AGENCY 1,UNHCHR,Office of the UN High Commissi,0.01%,"129,496"
Latin America & the Caribbean,1863,UN Office in Vienna,UN_AGY 1,UN AGENCY 1,UNOV,AGY_UN Office in Vienna,0.00%,0
Latin America & the Caribbean,1865,UN Information Centre,UN_AGY 1,UN AGENCY 1,UNIC,AGY_UN Information Centre,0.00%,0
Latin America & the Caribbean,10003,Global Environment Fund Truste,MUTLI_AGY2,MULTI-LATERAL AGENCY2,GEFTRUSTEE,GEF TRUSTEE,0.00%,0
Latin America & the Caribbean,10004,UN INSITUTION FOR TRAINING AND,UN_AGY 1,UN AGENCY 1,UNITAR,AGY_UN INSITUTION FOR TRAINING,0.00%,0
Latin America & the Caribbean,10008,UN Office for Project Services,UN_AGY 1,UN AGENCY 1,UNOPS,United Nations Office for Proj,0.00%,0
Latin America & the Caribbean,10011,FORO NACIONAL DEL VIH/SIDA,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,FORO VIH,PRIV_FORO NACIONAL DEL VIH/SID,0.00%,0
Latin America & the Caribbean,10046,GTZ,DEU,Germany,DEU_AGY_GIZ,Germany Agency GIZ,0.00%,0
Latin America & the Caribbean,10051,ICRAF - INTL CENTRE FRO RESEA,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,ICRAF,PRIV_ICRAF - INTL CENTRE FRO R,0.00%,0
Latin America & the Caribbean,10056,SAVE THE CHILDREN FUND,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,SAVECHILD,PRIV_SAVE THE CHILDREN FUND,0.00%,0
Latin America & the Caribbean,10057,EMPRESAS PRIVADAS,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,MEX EMPRES,PRIV_EMPRESAS PRIVADAS,0.02%,"379,546"
Latin America & the Caribbean,10124,NORDIC DEVELOPMENT FUND,MUTLI_AGY2,MULTI-LATERAL AGENCY2,NORDIC DEV,NORDIC DEVELOPMENT FUND,0.00%,0
Latin America & the Caribbean,10125,MUNICIPO DE QUITO (DONOR),ECU,Ecuador,ECU_MIN,Ecuador Ministry,0.00%,"28,722"
Latin America & the Caribbean,10127,CHEVRON MAUNAIGAS INC - KAZAK,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,KAZ-CHEVRO,PRIV_CHEVRON MAUNAIGAS INC -,0.00%,0
Latin America & the Caribbean,10131,STATOIL INTERNATIONAL VENEZUEL,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,STATOIL IN,PRIV_STATOIL INTERNATIONAL VEN,0.00%,0
Latin America & the Caribbean,10144,FUNDACION MALECON 2000 (DONOR),PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,MALECON,PRIV_FUNDACION MALECON 2000 (D,0.00%,0
Latin America & the Caribbean,10145,PER-MUNICIPALIDAD DE SAN ISIDR,PER,Peru,PER_MIN,Peru Ministry,0.00%,0
Latin America & the Caribbean,10146,PER-REGION LORETO,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,RLORETO,PRIV_PER-REGION LORETO,0.00%,0
Latin America & the Caribbean,10147,MINISTERIO DE LA PRODUCCION,PER,Peru,PER_GOVT,Peru Government,0.00%,0
Latin America & the Caribbean,10153,UN Department of Safety and Se,UN_AGY 1,UN AGENCY 1,UNSECOORD,AGY_UNSECOORD,0.00%,0
Latin America & the Caribbean,10159,EUROPEAN COMMISSION,MUTLI_AGY2,MULTI-LATERAL AGENCY2,EU,EUROPEAN UNION,0.47%,"8,669,495"
Latin America & the Caribbean,10168,COS CEGESTI,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,CEGESTI,PRIV_COS CEGESTI,0.00%,0
Latin America & the Caribbean,10170,HARCERSKIE BIURO WYDAWNICZE HO,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,HORYZONTHY,PRIV_HARCERSKIE BIURO WYDAWNIC,0.00%,0
Latin America & the Caribbean,10172,LINDEN ADVANCEMENT ADVANCE PRO,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,LEAP,PRIV_LINDEN ADVANCEMENT ADVANC,0.00%,0
Latin America & the Caribbean,10175,INSTITUTE MULTI-DEMOCRACY,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,INSTITUTE,PRIV_INSTITUTE MULTI-DEMOCRACY,0.00%,0
Latin America & the Caribbean,10210,GUA-NIMD,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,GUA-NIMD,PRIV_GUA-NIMD,0.00%,0
Latin America & the Caribbean,10211,SERVICIO NACIONAL DE LA MUJER,UN_AGY 1,UN AGENCY 1,SERNAM,AGY_SERVICIO NACIONAL DE LA MU,0.00%,"49,706"
Latin America & the Caribbean,10212,EMPRESA DE RENOVACION URBANA D,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,RENOVURBAN,PRIV_EMPRESA DE RENOVACION URB,0.00%,0
Latin America & the Caribbean,10213,FUNDACION ZERI,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,FUNDAZERI,PRIV_FUNDACION ZERI,0.00%,0
Latin America & the Caribbean,10214,INCODER,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,INCODER,PRIV_INCODER,0.05%,"854,316"
Latin America & the Caribbean,10215,NORTH & EAST CR&D PROJECT,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,NECORD,PRIV_NORTH & EAST CR&D PROJECT,0.00%,0
Latin America & the Caribbean,10216,AG. ESPANOLA DE COOPERACION IN,ESP,Spain,ESP_MIN,Spain Ministry,0.01%,"136,698"
Latin America & the Caribbean,10217,AVINA FOUNDATION,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,AVINA,PRIV_AVINA FOUNDATION,0.00%,0
Latin America & the Caribbean,10218,UNIVERSIDAD COLUMBIA,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,UCOLUMBIA,PRIV_UNIVERSIDAD COLUMBIA,0.00%,0
Latin America & the Caribbean,10219,TRAIN SEA COAST,UN_AGY 1,UN AGENCY 1,TSC,TRAIN SEA COAST,0.00%,0
Latin America & the Caribbean,10223,INSTITUTO NACIONAL DE ESTADIST,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,INE,PRIV_INSTITUTO NACIONAL DE EST,0.00%,0
Latin America & the Caribbean,10224,INTERCHURCH ORG FOR DEVELOPMEN,OTH_UND1,OTHERS_UNIDENTIFIED1,OTH_UND2,OTHERS_UNIDENTIFIED2,0.00%,"69,820"
Latin America & the Caribbean,10234,UN CONVENTION TO COMBAT DESERT,UN_AGY 1,UN AGENCY 1,UNCCD,AGY_UN CONVENTION TO COMBAT DE,0.00%,0
Latin America & the Caribbean,10237,FED MINISTRY FOR ECONOMIC COOP,DEU,Germany,DEU_MIN,Germany Ministry,0.00%,0
Latin America & the Caribbean,10239,FED MINISTRY FOR THE ENVIRO -,DEU,Germany,DEU_MIN,Germany Ministry,0.00%,"41,593"
Latin America & the Caribbean,10245,OPEN SOCIETY INSTITUTE,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,OSI,PRIV_OPEN SOCIETY INSTITUTE,(0.00%),"(22,486)"
Latin America & the Caribbean,10248,BRITISH PETROLEUM,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,BP,PRIV_BRITISH PETROLEUM,0.00%,0
Latin America & the Caribbean,10262,COMISION NACIONAL PARA EL DESA,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,CDI,PRIV_COM NAL PARA EL DES DE LO,0.00%,"23,693"
Latin America & the Caribbean,10267,MINISTERIO DE COMUNICACIONES,COL,Colombia,COL_GOVT,Colombia Government,0.00%,0
Latin America & the Caribbean,10273,PER-APCI,OTH_UND1,OTHERS_UNIDENTIFIED1,OTH_UND2,OTHERS_UNIDENTIFIED2,0.00%,0
Latin America & the Caribbean,10274,MISISTERIO DE SALUD PUBLICA,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,MSP,PRIV_MISISTERIO DE SALUD PUBLI,0.00%,0
Latin America & the Caribbean,10279,NEW ZEALAND AGY FOR INT'L DEVE,NZL,New Zealand,NZL_MIN,New Zealand Ministry,0.00%,0
Latin America & the Caribbean,10280,OSI DEVELOPMENT FOUNDATION (OS,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,OSI,PRIV_OPEN SOCIETY INSTITUTE,0.00%,0
Latin America & the Caribbean,10281,DEPT OF FOR AFF & INTL TRADE G,CAN,Canada,CAN_GOVT,Canada Government,0.09%,"1,659,494"
Latin America & the Caribbean,10282,SWISS AGY FOR DEVELOPMENT & CO,CHE,Switzerland,CHE_MIN,Switzerland Ministry,0.00%,"55,107"
Latin America & the Caribbean,10283,KREDITANSTALT FUR WIEDERAUFBAU,DEU,Germany,DEU_AGY_KFW,Germany Agency KfW,0.00%,0
Latin America & the Caribbean,10286,"SAVIA - CONSULTORAS, S.A.",OTH_UND1,OTHERS_UNIDENTIFIED1,OTH_UND2,OTHERS_UNIDENTIFIED2,0.00%,0
Latin America & the Caribbean,10288,SEC GRAL SIST INTEGRACION CA,OTH_UND1,OTHERS_UNIDENTIFIED1,OTH_UND2,OTHERS_UNIDENTIFIED2,0.00%,0
Latin America & the Caribbean,10301,ELECTIONS CANADA,OTH_UND1,OTHERS_UNIDENTIFIED1,OTH_UND2,OTHERS_UNIDENTIFIED2,0.00%,0
Latin America & the Caribbean,10302,INTERNATIONAL FOUNDATION FOR E,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,IFES,PRIV_INTERNATIONAL FOUNDATION,0.00%,0
Latin America & the Caribbean,10303,CEDEGE,OTH_UND1,OTHERS_UNIDENTIFIED1,OTH_UND2,OTHERS_UNIDENTIFIED2,0.00%,0
Latin America & the Caribbean,10304,ONCHOCERCIASIS ELIMINATION PRO,OTH_UND1,OTHERS_UNIDENTIFIED1,OTH_UND2,OTHERS_UNIDENTIFIED2,0.00%,0
Latin America & the Caribbean,10309,GOBERNACION DE NARINO,COL,Colombia,COL_GOVT,Colombia Government,0.00%,0
Latin America & the Caribbean,10312,FUNDACION FONDO DE DESARROLLO,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,FDE,PRIV_FUNDACION FONDO DE DESARR,0.00%,0
Latin America & the Caribbean,10314,BRITISH EMBASSY,GBR,United Kingdom,GBR_MIN,United Kingdom Ministry,0.00%,"85,249"
Latin America & the Caribbean,10319,TOTAL OIL AND GAS VENEZUELA,OTH_UND1,OTHERS_UNIDENTIFIED1,OTH_UND2,OTHERS_UNIDENTIFIED2,0.00%,0
Latin America & the Caribbean,10327,TOBAGO HOUSE OF ASSEMBLY,TTO,Trinidad and Tobago,TTO_GOVT,Trinidad and Tobago Government,0.00%,"1,290"
Latin America & the Caribbean,10328,BRITISH COMMISSION,GBR,United Kingdom,GBR_MIN,United Kingdom Ministry,0.00%,0
Latin America & the Caribbean,10342,OXFAM,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,OXFAM,PRIV_OXFORD,0.00%,0
Latin America & the Caribbean,10346,SECRETARIA DE CULTURA ARTE Y D,OTH_UND1,OTHERS_UNIDENTIFIED1,OTH_UND2,OTHERS_UNIDENTIFIED2,0.00%,0
Latin America & the Caribbean,10359,YOUTH START PLAN LIMITED,OTH_UND1,OTHERS_UNIDENTIFIED1,OTH_UND2,OTHERS_UNIDENTIFIED2,0.00%,0
Latin America & the Caribbean,10365,FUNDACION TORREMOLINOS,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,FUNTORREMO,PRIV_FUNDACION TORREMOLINOS,0.00%,0
Latin America & the Caribbean,10375,HON - PRESIDENCIA DE LA REPUBL,OTH_UND1,OTHERS_UNIDENTIFIED1,OTH_UND2,OTHERS_UNIDENTIFIED2,0.00%,0
Latin America & the Caribbean,10391,INVESTIGACION Y EDUCACION POPU,OTH_UND1,OTHERS_UNIDENTIFIED1,OTH_UND2,OTHERS_UNIDENTIFIED2,0.00%,0
Latin America & the Caribbean,10394,CONOCO-PHILLIPS,OTH_UND1,OTHERS_UNIDENTIFIED1,OTH_UND2,OTHERS_UNIDENTIFIED2,0.00%,0
Latin America & the Caribbean,10399,ANGAD RUPEE & SONS,OTH_UND1,OTHERS_UNIDENTIFIED1,OTH_UND2,OTHERS_UNIDENTIFIED2,0.00%,100
Latin America & the Caribbean,10401,CONSEJO DE LAS AMERICAS,OTH_UND1,OTHERS_UNIDENTIFIED1,OTH_UND2,OTHERS_UNIDENTIFIED2,0.00%,0
Latin America & the Caribbean,10402,PER-MLAPUNTA,OTH_UND1,OTHERS_UNIDENTIFIED1,OTH_UND2,OTHERS_UNIDENTIFIED2,0.00%,0
Latin America & the Caribbean,10411,PLAN INTERNACIONAL BOLIVIA,OTH_UND1,OTHERS_UNIDENTIFIED1,OTH_UND2,OTHERS_UNIDENTIFIED2,0.00%,0
Latin America & the Caribbean,10412,VICEMINISTERIO JUVENTUD NINEZ,OTH_UND1,OTHERS_UNIDENTIFIED1,OTH_UND2,OTHERS_UNIDENTIFIED2,0.00%,0
Latin America & the Caribbean,10417,DIRECCION DE PREVENCION Y ATEN,COL,Colombia,COL_GOVT,Colombia Government,0.00%,0
Latin America & the Caribbean,10422,GOBERNACION NORTE DE SANTANDER,COL,Colombia,COL_GOVT,Colombia Government,0.00%,0
Latin America & the Caribbean,10423,SRIA.DE PLANEACION DEL DESARRO,OTH_UND1,OTHERS_UNIDENTIFIED1,OTH_UND2,OTHERS_UNIDENTIFIED2,0.00%,0
Latin America & the Caribbean,10430,GOBIERNO DEL ESTADO DE YUCATA,MEX,Mexico,MEX_GOVT,Mexico Government,0.01%,"142,879"
Latin America & the Caribbean,10431,FOPREDEN,MEX,Mexico,MEX_MIN,Mexico Ministry,0.00%,406
Latin America & the Caribbean,10436,Alcaldía de Buenaventura,OTH_UND1,OTHERS_UNIDENTIFIED1,OTH_UND2,OTHERS_UNIDENTIFIED2,0.00%,0
Latin America & the Caribbean,10437,CONAMA REGION METROPOLITANA,OTH_UND1,OTHERS_UNIDENTIFIED1,OTH_UND2,OTHERS_UNIDENTIFIED2,0.00%,0
Latin America & the Caribbean,10438,PER-CONSEJO NACIONAL DESCENTRA,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,PERU,PRIVATE NATIONAL,0.00%,0
Latin America & the Caribbean,10450,Agencia Cuencana de Desarrollo,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,ACUDIR,PRIV_ACUDIR,0.00%,0
Latin America & the Caribbean,10451,CREMONA DECENTRALIZED COOR COM,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,CREMONA,PRIV_CREMONA,(0.00%),(1)
Latin America & the Caribbean,10452,ASOCIACION CUBA COOPERACION,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,CUBACOOP,PRIV_CUBACOOP,0.00%,"11,209"
Latin America & the Caribbean,10453,FOLIGNO DECENTRALIZED COOPERAT,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,FOLIGNO DE,PRIV_FOLIGNO DE,0.00%,129
Latin America & the Caribbean,10454,CECINA DECENTRALIZED COOP COMM,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,CECINA DEC,PRIV_CECINA DEC,0.00%,"21,029"
Latin America & the Caribbean,10455,BERGAMO DECENTRALIZED COOP COM,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,BERGAMO DE,PRIV_BERGAMO DE,0.00%,0
Latin America & the Caribbean,10456,BEAZ,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,BEAZ,PRIV_BEAZ,0.00%,0
Latin America & the Caribbean,10457,TRENTO DECENTRALIZED COOP COM,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,TRENTO DE,PRIV_TRENTO DE,0.00%,0
Latin America & the Caribbean,10458,COMO DECENTRALIZED COOP COMMIT,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,COMO DECEN,PRIV_COMO DECEN,0.00%,0
Latin America & the Caribbean,10459,FAMSI DECENTRALIZED COOP COMMI,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,FAMSI,PRIV_FAMSI,0.00%,0
Latin America & the Caribbean,10460,FLORENCIA DECENTRALIZED COOP,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,FLORENCIA,PRIV_FLORENCIA,0.00%,319
Latin America & the Caribbean,10461,VIAREGGIO DECENTRALIZED COOP C,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,VIAREGGIO,PRIV_VIAREGGIO,0.00%,0
Latin America & the Caribbean,10462,BEAZ,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,BEAZ,PRIV_BEAZ,0.00%,0
Latin America & the Caribbean,10463,REGIONE LOMBARDIA,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,LOMBARDIA,PRIV_LOMBARDIA,0.00%,0
Latin America & the Caribbean,10465,AGENCIA CATALANA DE COOP AL DE,ESP,Spain,ESP_GOVT,Spain Government,0.00%,0
Latin America & the Caribbean,10467,PER-Congreso de la Repulica,OTH_UND1,OTHERS_UNIDENTIFIED1,OTH_UND2,OTHERS_UNIDENTIFIED2,0.00%,0
Latin America & the Caribbean,10469,Agencia Catalana de Cooperació,ESP,Spain,ESP_GOVT,Spain Government,0.00%,"88,267"
Latin America & the Caribbean,10471,DPTO ADM FUNCION PUBLICA,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,COL-DAFP,PRIV_COL-DAFP,0.00%,0
Latin America & the Caribbean,10474,INSITUTO NACIONAL DE ESTADISTI,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,INSITUTO N,PRIV_INSITUTO N,0.00%,0
Latin America & the Caribbean,10475,SERVICIO DE COOPERACION TECNIC,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,SERCOTEC,PRIV_SERCOTEC,0.00%,0
Latin America & the Caribbean,10476,DIAKONIA SWEDEN,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,DIAKONIA,PRIV_DIAKONIA,0.00%,0
Latin America & the Caribbean,10478,CORTE NACIONAL ELECTORAL,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,CNE,PRIV_CNE,0.00%,0
Latin America & the Caribbean,10479,DEP. ASUNTOS DESARME/UN-LIREC,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,DAD UN-LIR,PRIV_DAD UN-LIR,0.00%,0
Latin America & the Caribbean,10480,USAID,USA,United States of America,USAID,USAID,0.20%,"3,593,244"
Latin America & the Caribbean,10481,ALCALDIA DE SOACHA,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,ALC.SOACHA,PRIV_ALC.SOACHA,0.00%,"10,357"
Latin America & the Caribbean,10482,COMISION NACIONAL FORESTAL,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,CONAFOR,PRIV_CONAFOR,0.00%,"33,966"
Latin America & the Caribbean,10484,REPUBLIC BANK OF TRINIDAD & TO,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,RBTT BANK,PRIV_RBTT BANK,0.00%,0
Latin America & the Caribbean,10495,UNIVERSIDAD FINIS TERRAE,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,CHL-UFT,PRIV_CHL-UFT,0.00%,0
Latin America & the Caribbean,10498,RED NACIONAL DE ARTICULACION P,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,RENAP,PRIV_RENAP,0.00%,0
Latin America & the Caribbean,10499,PER-MUNICIPALIDAD SAN JUAN LUR,-,-,-,-,0.00%,0
Latin America & the Caribbean,10503,MINISTRY OF FOREIGN AFFAIRS,NOR,Norway,NOR_MIN,Norway Ministry,0.22%,"4,060,220"
Latin America & the Caribbean,10507,CHI MINISTERIO DE JUSTICIA,CHL,Chile,CHL_MIN,Chile Ministry,0.00%,0
Latin America & the Caribbean,10512,Comisión Nacional del Medio Am,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,CONAMA,PRIV_CONAMA,0.00%,0
Latin America & the Caribbean,10513,PER- FONDO ITALO PERUANO,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,PER-FONDO,PRIV_PER-FONDO,0.00%,0
Latin America & the Caribbean,10515,JB Fernandes Memorial Trust Fu,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,JB FERNAN,PRIV_JB Fernandes,0.00%,0
Latin America & the Caribbean,10516,PROBONA,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,PROBONA,PRIV_PROBONA,0.00%,0
Latin America & the Caribbean,10517,GLOBAL MECHANISM,UN_AGY 1,UN AGENCY 1,LEB-GM,LEB-GM,0.00%,0
Latin America & the Caribbean,10521,ALCALDIA JAGUA DE IBIRICO,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,ALC JAGUA,PRIV_ALC JAGUA,0.00%,0
Latin America & the Caribbean,10523,MUNICIPIO DE MAHATES,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,MAHATES,PRIV_MAHATES,0.00%,0
Latin America & the Caribbean,10524,MUNICIPIO DE CALAMAR,COL,Colombia,COL_MIN,Colombia Ministry,0.00%,0
Latin America & the Caribbean,10529,CONSERVACION INTERNACIONAL,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,CI,PRIV_CI,0.00%,0
Latin America & the Caribbean,10532,PER-INTERNATIONAL IDEA,MUTLI_AGY2,MULTI-LATERAL AGENCY2,IDEA,INTERNAL INST FOR DEM & EA,0.00%,0
Latin America & the Caribbean,10540,PER-AGENCIA SUIZA PARA EL DESA,CHE,Switzerland,CHE_MIN,Switzerland Ministry,0.00%,0
Latin America & the Caribbean,10541,NASSCOM FOUNDATION,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,NASSCOM,PRIV_NASSCOM,0.00%,0
Latin America & the Caribbean,10545,INTERNATIONAL IDEA,MUTLI_AGY2,MULTI-LATERAL AGENCY2,IDEA,INTERNAL INST FOR DEM & EA,0.00%,0
Latin America & the Caribbean,10565,GOBIERNO VASCO,ESP,Spain,ESP_GOVT,Spain Government,0.00%,62
Latin America & the Caribbean,10566,HEGOA - DESCENTRALIZED COOPETA,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,CUB-HEGOA,PRIV_CUB-HEGOA,0.00%,0
Latin America & the Caribbean,10567,EUKAL FONDOA,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,CUB-EUSKAL,PRIV_CUB-EUSKAL,0.00%,"1,773"
Latin America & the Caribbean,10569,ONG ERIKSHJALPEN,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,CUB-ERIKSH,PRIV_CUB-ERIKSH,0.00%,0
Latin America & the Caribbean,10572,TRINIDAD & TOBAGO RED CROSS SO,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,TT RED CROSS,PRIV_TT RED CROSS,0.00%,0
Latin America & the Caribbean,10574,GRET-GRUPO DE INVERSTIGATCION,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,ONG-GRET,PRIV_ONG-GRET,0.00%,0
Latin America & the Caribbean,10575,UNIVERSIDAD DE YORK CANADA,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,CUB-UNIVYO,PRIV_CUB-UNIVYO,0.00%,0
Latin America & the Caribbean,10579,UNFPA HONDURAS,UN_AGY 1,UN AGENCY 1,UNFPA,AGY_UNITED NATIONS POPULATION,0.00%,0
Latin America & the Caribbean,10580,GOBERNACION DE BOYACA,COL,Colombia,COL_GOVT,Colombia Government,0.00%,0
Latin America & the Caribbean,10587,MINISTRY OF PUB UTILITIES & EN,TTO,Trinidad and Tobago,TTO_MIN,Trinidad and Tobago Ministry,0.00%,0
Latin America & the Caribbean,10588,FONDO DE VENTAS POPULARES DE B,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,FVPB,PRIV_FVPB,0.00%,0
Latin America & the Caribbean,10591,COMITE SIENA,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,CUB-SIENA,PRIV_CUB-SIENA,0.00%,789
Latin America & the Caribbean,10592,CUB - LIVORNO,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,LIVORNO,PRIV_LIVORNO,0.00%,0
Latin America & the Caribbean,10601,URU - PROG. AGENDA METROPOLITA,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,PR.AG.MET.,PRIV_PR.AG.MET.,0.00%,0
Latin America & the Caribbean,10602,UN-HABITAT,UN_AGY 1,UN AGENCY 1,UNCHS,AGY_UN CENTRE FOR HUMAN SETTLE,0.00%,0
Latin America & the Caribbean,10604,SHELL DE VENEZUELA S.A.,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,SHELL CO,PRIV_UKM,0.00%,0
Latin America & the Caribbean,10613,METROVIVIENDA,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,METRIVIVIE,PRIV_METRIVIVIE,0.00%,0
Latin America & the Caribbean,10614,EMPRESA DE RENOVACION URBANA,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,ERU,PRIV_ERU,0.00%,0
Latin America & the Caribbean,10617,BP TRINIDAD AND TOBAGO (BPTT),PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,BP,PRIV_BRITISH PETROLEUM,0.00%,0
Latin America & the Caribbean,10618,MIN OF ENERGY AND ENERGY IND.,TTO,Trinidad and Tobago,TTO_MIN,Trinidad and Tobago Ministry,0.00%,0
Latin America & the Caribbean,10619,TOURISM DEV. CO. LTD (TDC),PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,TRI-TDC,PRIV_TOURISM DEV,0.00%,0
Latin America & the Caribbean,10622,PER-MUNI. DIST. VILLA SALVADOR,PER,Peru,PER_MIN,Peru Ministry,0.00%,0
Latin America & the Caribbean,10623,PER-MUNI DISTRITAL SJM,PER,Peru,PER_MIN,Peru Ministry,0.00%,0
Latin America & the Caribbean,10624,PER-Muni Dist. Ventanilla,PER,Peru,PER_MIN,Peru Ministry,0.00%,0
Latin America & the Caribbean,10625,PER - Muni Dist. Comas,PER,Peru,PER_MIN,Peru Ministry,0.00%,0
Latin America & the Caribbean,10627,PER-MUNI DISTRITAL ATE,PER,Peru,PER_MIN,Peru Ministry,0.00%,0
Latin America & the Caribbean,10628,PER-MUNI. PROV SAN MARTIN,-,-,-,-,0.00%,0
Latin America & the Caribbean,10629,PER-MUNI. PROV. PISCO,PER,Peru,PER_MIN,Peru Ministry,0.00%,0
Latin America & the Caribbean,10630,PER-MUNI. PROV. PASCO,PER,Peru,PER_MIN,Peru Ministry,0.00%,0
Latin America & the Caribbean,10631,PER-MUNI. DIST. SAN. MARTIN PO,PER,Peru,PER_MIN,Peru Ministry,0.00%,0
Latin America & the Caribbean,10632,PER-MUNIDIST. VILLA MA. TRIUNF,PER,Peru,PER_MIN,Peru Ministry,0.00%,0
Latin America & the Caribbean,10633,PER-MUNI. DIST. PUENTE PIEDRA,PER,Peru,PER_MIN,Peru Ministry,0.00%,0
Latin America & the Caribbean,10634,PER-MUNI. PROV. PIURA,PER,Peru,PER_MIN,Peru Ministry,0.00%,0
