"hq_co","bureau","operatingunit","awardID","award_title","award_description","start_date","end_date","institutionid","inst_descr","inst_type","inst_type_descr","fiscal_year","budget","expenditure"
"HQ","PB","H23","00063660","Art Initiative-territorial and thematic coop"," ","2011-12-16 00:00:00","2012-12-31 00:00:00","00229","UNITED NATIONS DEVELOPMENT PRO","UND","UNDP","2011","875000","0"
"HQ","PB","H24","00031337","WACAP TF"," ","2004-01-12 00:00:00","2005-12-31 00:00:00","03534","DIRECT EXECUTION",,,"2011","0","1282.4"
"HQ","PB","H24","00032787","TEP"," ","2004-01-01 00:00:00","2025-12-31 00:00:00","99999","UNDP","UND","UNDP","2011","258404","58335.13"
"HQ","PB","H24","00043261","Art International"," ","2006-01-24 00:00:00","2012-12-31 00:00:00","02186","UNDP (Direct Execution)","UND","UNDP","2011","1251306.18","0"
"HQ","PB","H25","00050297","HDR2007/2008 Communication Project"," ","2007-12-01 00:00:00","2011-12-31 00:00:00","99999","UNDP","UND","UNDP","2011","42321.97","44091.15"
"HQ","PB","H25","00060953","Inclusive business models in developing countries","Accelerating progress towards the Millennium Development Goals (MDGs) through supporting to develop inclusive business models in developing countries","2011-01-01 00:00:00","2012-12-31 00:00:00","99999","UNDP","UND","UNDP","2011","299600","0"
"HQ","PB","H27","00038207","Management Plan","Management Plan","2000-01-01 00:00:00","2025-12-31 00:00:00","99999","UNDP","UND","UNDP","2011","1481.67","1481.67"
"HQ","PB","H27","00050649","Joint Migration and Development Initiative"," ","2008-04-01 00:00:00","2012-11-30 00:00:00","03332","UNDP (Direct Execution)","UND","UNDP","2011","3818245.85","3727545.93"
"HQ","PB","H28","00041504","Norwegian Business Outreach"," ","2005-10-04 00:00:00","2012-12-31 00:00:00","99999","UNDP","UND","UNDP","2011","190000","-354.14"
"HQ","PB","H28","00047165","Iceland Business Outreach"," ","2007-05-03 00:00:00","2012-12-31 00:00:00","99999","UNDP","UND","UNDP","2011","80000","67079.8"
"HQ","PB","H28","00050949","Sweden MDG Phase 3"," ","2008-10-07 00:00:00","2011-12-31 00:00:00","99999","UNDP","UND","UNDP","2011","160000","170210.53"
"HQ","PB","H28","00057486","SIDA Communication cooperation"," ","2009-05-21 00:00:00","2012-12-31 00:00:00","99999","UNDP","UND","UNDP","2011","215000","72262.44"
"HQ","PB","H62","00059535","South Korea LO-Policy Centre"," ","2010-01-01 00:00:00","2011-12-31 00:00:00","00229","UNITED NATIONS DEVELOPMENT PRO","UND","UNDP","2011","1128000","373956.54"
"HQ","RBA","H01","00014546","HIV/AIDS and Development","Building Capacity for Reducing HIV Spread and Consequences on Development","2000-03-01 00:00:00","2011-12-31 00:00:00"," ",,,,"2011","1130","1129.21"
"HQ","RBA","H01","00014558","Asia/Africa Chamber of Commerce","Assistance to the Asia/Africa Chamber of Commerce","2003-04-01 00:00:00","2011-06-30 00:00:00"," ",,,,"2011","2979","12426.41"
"HQ","RBA","H01","00014560","RAF/03/013- Multifunctional Platform- Energy Poverty Red","l'Energie pour la lutte contre la pauvreté en Afrique Subsaharienne : dynamiser le développement rural à travers la plate forme multifunctionelle","2003-10-01 00:00:00","2012-12-31 00:00:00"," ",,,,"2011","1271718","331418.06"
"HQ","RBA","H01","00031399","Program supports to SU/TICAD"," ","2005-01-01 00:00:00","2011-12-31 00:00:00","02186","UNDP (Direct Execution)","UND","UNDP","2011","279076.02","234524.78"
"HQ","RBA","H01","00032445","Southern Africa Capacity Initiative, SACI"," ","2004-02-10 00:00:00","2008-12-31 00:00:00","02352","UNDP: Direct Execution","UND","UNDP","2011","0","-8811.94"
"HQ","RBA","H01","00033216","UNDP Support to the UN Regional Strategy for West Africa"," ","2004-04-01 00:00:00","2005-12-31 00:00:00","02352","UNDP: Direct Execution","UND","UNDP","2011","0","1807.87"
"HQ","RBA","H01","00034002","UNDP Contribution to the UN OHRLLS (LDC)"," ","2004-04-01 00:00:00","2007-12-31 00:00:00","00229","UNITED NATIONS DEVELOPMENT PRO","UND","UNDP","2011","0","568"
"HQ","RBA","H01","00035395","Assistance to the African Peer Review Mechanism","Support to the Africa Peer Review Mechanism (APRM) Trust Fund","2004-06-16 00:00:00","2013-12-31 00:00:00","02352","UNDP: Direct Execution","UND","UNDP","2011","2507600","1544763.8"
"HQ","RBA","H01","00037399","RAF04009Support to MDG-based Planning for PRSPs - Africa"," ","2004-06-01 00:00:00","2007-12-31 00:00:00","02352","UNDP: Direct Execution","UND","UNDP","2011","0","-1892"
"HQ","RBA","H01","00042178","SUPPORT REGIONAL PARTNER INITIATIVES - RAF/05/018"," ","2005-10-01 00:00:00","2011-12-31 00:00:00","02356","UN OFFICE OF PROJECT SERVICES","ACY","UN Agency","2011","1","22729.68"
"HQ","RBA","H01","00042345","RAF/05/020- Support for Develop. Capacity 2015 in Africa"," ","2005-10-01 00:00:00","2007-12-31 00:00:00","00229","UNITED NATIONS DEVELOPMENT PRO","UND","UNDP","2011","0","-190.01"
"HQ","RBA","H01","00043328","Projet des Villages du Millénaire (MV1) - Senegal","Projet de recherche à base communautaire avec comme objectif l’atteinte des 8 OMD dans Potou et 13 villages de la Communauté Rurale de Léona","2006-03-01 00:00:00","2011-12-31 00:00:00","00229","UNITED NATIONS DEVELOPMENT PRO","UND","UNDP","2011","3823914.4","2853798.53"
"HQ","RBA","H01","00043445","RAF/05/024 - MDGs & Energy Services in Development Plans"," ","2006-01-01 00:00:00","2009-12-31 00:00:00","00229","UNITED NATIONS DEVELOPMENT PRO","UND","UNDP","2011","0","-59.73"
"HQ","RBA","H01","00044892","RAF/06/001- HIV & AIDS Programme, Sub-Saharan Africa"," ","2006-08-21 00:00:00","2010-12-31 00:00:00","00229","UNITED NATIONS DEVELOPMENT PRO","UND","UNDP","2011","0","3337.67"
"HQ","RBA","H01","00045366","RAF/06/003 -Scaling-up CD frameworks & refocusing CD-PGA","Scaling up Capacity Development Frameworks and Refocusing UNDP Resources for Pro-Poor Growth and Accountability","2007-01-03 00:00:00","2009-09-30 00:00:00","00229","UNITED NATIONS DEVELOPMENT PRO","UND","UNDP","2011","0","-344.09"
"HQ","RBA","H01","00045545","RAF06002 Support MDG-Based Nt'l Dev. & Poverty Reduction"," ","2006-10-10 00:00:00","2012-12-31 00:00:00","00229","UNITED NATIONS DEVELOPMENT PRO","UND","UNDP","2011","11596696.68","7479793.4"
"HQ","RBA","H01","00045668","RAF/06/004- Institutional Capacity Development  & Trade","RAF/06/004 Institutional Capacity Development for Regional integration and Trade Policy Formulation and Negotiations","2007-03-01 00:00:00","2011-12-31 00:00:00","00229","UNITED NATIONS DEVELOPMENT PRO","UND","UNDP","2011","1","-1242.38"
"HQ","RBA","H01","00046351","RAF07/001- Reg. Initiative on HDR- Sub Saharan Africa","RAF07/001- Regional Initiative on Human Development Reports in Sub-Saharan Africa","2007-02-02 00:00:00","2011-12-31 00:00:00","00226","UNITED NATIONS CAPITAL DEVELOP","ACY","UN Agency","2011","1","-343"
"HQ","RBA","H01","00047893","RAF/07/004 - Support to Africa Governance and Public Adm","Preparatory Assistance to support the coordination and implementation of the Africa Governance and Public Administration Programme ( AGPAP)","2007-11-01 00:00:00","2009-09-30 00:00:00","00229","UNITED NATIONS DEVELOPMENT PRO","UND","UNDP","2011","0","-1236"
"HQ","RBA","H01","00049206","RAF/08/004 - Cap Enhancement for Strategic P/ship & RM","RAF/08/004 - Capacity Enhancement for Strategic Partnership and Resource Mobilization","2008-01-23 00:00:00","2011-12-31 00:00:00","00229","UNITED NATIONS DEVELOPMENT PRO","UND","UNDP","2011","43496","45538.29"
"HQ","RBA","H01","00049285","Social Cohesion & Employment Policy"," ","2008-01-31 00:00:00","2012-12-31 00:00:00","00229","UNITED NATIONS DEVELOPMENT PRO","UND","UNDP","2011","1231895.49","1002698.04"
"HQ","RBA","H01","00050087","RAF08006- CD-Negotiating & Regulating Investmt Contracts","RAF/08/006- Regional Project for Capacity Development for Negotiating and Regulating investment Contracts","2008-05-16 00:00:00","2011-12-31 00:00:00","00229","UNITED NATIONS DEVELOPMENT PRO","UND","UNDP","2011","1294054.54","1139987.65"
"HQ","RBA","H01","00050909","RAF08005- Agri-Enterp.Dev.Stimulating Rural Economies","RAF/08/005- Agri-Enterprise Development for Stimulating Rural Economies in Africa (UNDP Component of the Regional Joint Programme)- Songhai Project","2008-09-01 00:00:00","2012-09-30 00:00:00","00229","UNITED NATIONS DEVELOPMENT PRO","UND","UNDP","2011","724651","461032.62"
"HQ","RBA","H01","00057332","RAF/09/005 - Fifth Africa-Asia Business Forum (AABF V)","Fifth Africa-Asia Business Forum - RAF/09/005","2009-04-28 00:00:00","2011-12-31 00:00:00","00229","UNITED NATIONS DEVELOPMENT PRO","UND","UNDP","2011","6210","-260.29"
"HQ","RBA","H01","00058023","Control Small Arms & Light Weapons in Africa","Enhanced Human Security through Strengthening the Capacity of Regional and Sub-Regional Organisations to Control Small Arms and Light Weapons in Africa","2009-06-01 00:00:00","2012-12-31 00:00:00","99999","UNDP","UND","UNDP","2011","1160000","790320.28"
"HQ","RBA","H01","00060765","Support to TICAD Process","Support to the acceleration of TICAD IV follow-up activities","2010-04-01 00:00:00","2015-12-31 00:00:00","00229","UNITED NATIONS DEVELOPMENT PRO","UND","UNDP","2011","381812.44","357290.07"
"HQ","RBA","H01","00060799","Production of the 2011 African HDR","Production of the 2011 African Human Development Report on ‘Food Security for Human Development’","2010-10-01 00:00:00","2012-12-31 00:00:00","99999","UNDP","UND","UNDP","2011","1602496","794924.31"
"HQ","RBAP","H04","00036482","Regional Centre Support Project"," ","2004-08-26 00:00:00","2012-12-31 00:00:00","02186","UNDP (Direct Execution)","UND","UNDP","2011","2330684","2218949.26"
"HQ","RBAP","H04","00057831","Pvty TTF 5 Tranche, Engendered NSDPs CKI, NIU, SAM & TKL"," ","2009-07-01 00:00:00","2011-12-31 00:00:00","02728","National Execution",,,"2011","33010.87","9986.8"
"HQ","RBAS","H05","00014537","HUMAN DEVELOPMENT AND HUMAN RIGHTS","HUMAN DEVELOPMENT AND HUMAN RIGHTS IN THE REGION OF ARAB STATES","2002-09-01 00:00:00","2012-06-30 00:00:00"," ",,,,"2011","3915","3712.67"
"HQ","RBAS","H05","00014538","CAWTAR  III","Support to the Centre for Arab Women's Training and Research - Phase III","2002-01-01 00:00:00","2012-12-31 00:00:00","00515","UNITED NATIONS OFFICE FOR PROJ","ACY","UN Agency","2011","25691","20750.41"
"HQ","RBAS","H05","00014539","ICTD in Arab States","Information Communications Technology for Development in Arab States","2002-05-01 00:00:00","2012-12-31 00:00:00","00515","UNITED NATIONS OFFICE FOR PROJ","ACY","UN Agency","2011","36307","31254.83"
"HQ","RBAS","H05","00014540","KAGUAR (Former Arab Economic Growth under Globalization)","KAGUAR (Former Strengthening Advisory Capacities for Promoting Arab Economic Growth under Globalization)","2002-08-01 00:00:00","2011-12-31 00:00:00","00515","UNITED NATIONS OFFICE FOR PROJ","ACY","UN Agency","2011","235","234.16"
"HQ","RBAS","H05","00025823","AHDR","Arab Regional Human Development Report","2001-02-01 00:00:00","2012-12-31 00:00:00","00515","UNITED NATIONS OFFICE FOR PROJ","ACY","UN Agency","2011","2920137","2568986.6"
"HQ","RBAS","H05","00036031","HIV/AIDS Regional Programme in the Arab States","Joint Initiative on the Response to HIV/AIDS in the Arab States Region","2004-01-01 00:00:00","2012-12-31 00:00:00","00515","UNITED NATIONS OFFICE FOR PROJ","ACY","UN Agency","2011","811541","712514.69"
"HQ","RBAS","H05","00038683","POGAR","Programme of Governance in the Arab Region (POGAR)","2004-01-01 00:00:00","2012-04-30 00:00:00","00515","UNITED NATIONS OFFICE FOR PROJ","ACY","UN Agency","2011","264603","252842.46"
"HQ","RBAS","H05","00042562","Rule of Law Arab States Modernization Prosecutors Office","Strengthening the Rule of Law through Modernizing Prosecutors’ Offices","2005-05-02 00:00:00","2012-12-31 00:00:00","00515","UNITED NATIONS OFFICE FOR PROJ","ACY","UN Agency","2011","1044444","368336.41"
"HQ","RBAS","H05","00043574","Enhancing Societal Engagement in MDG Achievement","Regional Programme for Enhancing Societal Engagement in MDGs Achievement -Arab States (Pilot phase)","2006-04-19 00:00:00","2011-12-31 00:00:00","00229","UNITED NATIONS DEVELOPMENT PRO","UND","UNDP","2011","19200","19152"
"HQ","RBAS","H05","00050595","Water Governance Programme for Arab States","Water Governance Programme for Arab States","2008-08-01 00:00:00","2013-12-31 00:00:00","00515","UNITED NATIONS OFFICE FOR PROJ","ACY","UN Agency","2011","1354093","1060655.6"
"HQ","RBAS","H05","00057933","COs Strategic Gender Mainstreaming"," ","2009-07-14 00:00:00","2012-12-31 00:00:00","00229","UNITED NATIONS DEVELOPMENT PRO","UND","UNDP","2011","114596.9","52704.97"
"HQ","RBAS","H05","00061316","ACIAC Anti-Corruption and Integrity in Arab Countries","Anti-Corruption and Integrity in the Arab Countries (ACIAC)","2011-04-01 00:00:00","2014-12-31 00:00:00","00515","UNITED NATIONS OFFICE FOR PROJ","ACY","UN Agency","2011","1333800","749632.23"
"HQ","RBAS","H05","00062534","Regional Transition Project in the Arab States","Support to Arab Countries efforts in Transitional Governance Processes","2011-11-01 00:00:00","2012-10-31 00:00:00","00515","UNITED NATIONS OFFICE FOR PROJ","ACY","UN Agency","2011","150000","54121.87"
"HQ","RBEC","H02","00025853","ACTION PLAN FOR DNEIPER RIVER BASIN","DESIGN OF THE TRANSBOUNDARY DIAGNOSTIC ANALYSIS AND PREPARATORY PHASE OF A STRATEGIC ACTION PROGRAMME FOR THE DNEIPER RI","1996-03-01 00:00:00","2012-12-31 00:00:00"," ",,,,"2011","11892","11892"
"HQ","RBLAC","H03","00014565","POBREZA, EQUIDAD Y POLITICA MACROECONOMICA","POBREZA, EQUIDAD Y POLITICA MACROECONOMICA","1998-01-01 00:00:00","2012-12-31 00:00:00"," ",,,,"2011","33000","33000"
"HQ","RBLAC","H03","00025863","2003 C/S balance","2003 C/S balance","2004-01-01 00:00:00","2011-12-31 00:00:00"," ",,,,"2011","147000","0"
"HQ","RBLAC","H03","00025865","112003 C/S balance","2003 C/S balance","2004-01-01 00:00:00","2011-12-31 00:00:00"," ",,,,"2011","13998","0"
"HQ","RBLAC","H03","00043426","Partidos Politicos, Sist. de Partidos y Gobern. Democrat","Partidos Politicos, Sistemas de Partidos y Gobernabilidad Democratica","2006-04-03 00:00:00","2011-12-31 00:00:00","02614","United  Nations Office for Pro","ACY","UN Agency","2011","12735.62","12735.62"
"HQ","RBLAC","H03","00045052","NEW AGENDA SOCIAL COHESION","New agenda for social cohesion","2006-10-05 00:00:00","2012-12-31 00:00:00","00229","UNITED NATIONS DEVELOPMENT PRO","UND","UNDP","2011","92474.19","80389.1"
"HQ","RBLAC","H03","00046528","Umbrella Proj. Spanish TF for an Int. & Incl. Developmt.","Umbrella Project - Acuerdo entre el Ministerio de Asuntos Exteriores y de Cooperación de España y el Programa de las Naciones Unidas para el Desarrollo (PNUD) a fin de establecer un Fondo Fiduciario para un Desarrollo Integrado e Inclusivo","2007-02-20 00:00:00","2013-12-31 00:00:00","00229","UNITED NATIONS DEVELOPMENT PRO","UND","UNDP","2011","1338688.08","0"
"HQ","RBLAC","H03","00046620","1st Tranch 2006/7","APOYO AL FONDO FIDUCIARIO ESPAÑA - PNUD ""HACIA UN DESARROLLO INTEGRADO E INCLUYENTE"". Se provee apoyo técnico y adminstrativo y apoyo al trabajo regional de la Iniciativa, en dos areas: 1) disminución pobreza e inequidad, 2)fortaleci. gob. dem.","2006-09-20 00:00:00","2013-12-31 00:00:00","00229","UNITED NATIONS DEVELOPMENT PRO","UND","UNDP","2011","6542412.92","4617342.79"
"HQ","RBLAC","H03","00047548","Disaster Preparedness Tools,Methodologies,Lessons Learne","Compilation and dissemination of disaster preparedness tools, methodologies and lessons learned in local level risk management in Central America.","2007-04-02 00:00:00","2009-12-31 00:00:00","02356","UN OFFICE OF PROJECT SERVICES","ACY","UN Agency","2011","143429.55","104678.55"
"HQ","RBLAC","H03","00050447","América Latina Genera: gestión del conocimiento","América Latina Genera: gestión del conocimiento para la Igualdad de Género.","2008-07-08 00:00:00","2013-12-31 00:00:00","03332","UNDP (Direct Execution)","UND","UNDP","2011","299570.7","297062.28"
"HQ","RBLAC","H03","00050706","Informe de Trabajo y Familia para América Latina y Carib","Informe de Trabajo y Familia para América Latina y el Caribe.","2008-08-21 00:00:00","2011-12-31 00:00:00","00229","UNITED NATIONS DEVELOPMENT PRO","UND","UNDP","2011","4000","3993.15"
"HQ","RBLAC","H03","00056668","Implementation Support Regional Programme Document LAC","Implementation Support to the Regional Programme Document for Latin America and the Caribbean.","2009-01-01 00:00:00","2012-12-31 00:00:00","00229","UNITED NATIONS DEVELOPMENT PRO","UND","UNDP","2011","850150","765298.22"
"HQ","RBLAC","H03","00057072","Fostering Human Development in Latin America & Caribbean"," ","2009-01-01 00:00:00","2012-12-31 00:00:00","00229","UNITED NATIONS DEVELOPMENT PRO","UND","UNDP","2011","1040822.42","880700.95"
"HQ","RBLAC","H03","00057168","MDG's and Poverty Reduction in Latin America"," ","2009-01-01 00:00:00","2012-12-31 00:00:00","00229","UNITED NATIONS DEVELOPMENT PRO","UND","UNDP","2011","105000","94500"
"HQ","RBLAC","H03","00057170","Inclusive Growth in Latin America"," ","2009-01-01 00:00:00","2012-12-31 00:00:00","00229","UNITED NATIONS DEVELOPMENT PRO","UND","UNDP","2011","115000","89181.45"
"HQ","RBLAC","H03","00057306","Proyecto Reg Población Afrodescendiente - América Latina","Integración Social Comunidades Afrodescendientes en América Latina y el Caribe.","2009-04-01 00:00:00","2012-03-31 00:00:00","00229","UNITED NATIONS DEVELOPMENT PRO","UND","UNDP","2011","256319.63","229080.16"
"HQ","RBLAC","H03","00058170","GOE FOR THE OFFICE OF THE SPECIAL ENVOY FOR HAITI"," ","2009-08-20 00:00:00","2012-12-31 00:00:00","99999","UNDP","UND","UNDP","2011","34372.14","0"
"HQ","RBLAC","H03","00059228","FOSTERING INCLUSIVE PARTICIPATION","FOSTERING INCLUSIVE PARTICIPATION (contributes to DG outcome 2.1 of the RPD 2008-2011).","2010-01-28 00:00:00","2013-12-31 00:00:00","00229","UNITED NATIONS DEVELOPMENT PRO","UND","UNDP","2011","376000","332155.87"
"HQ","RBLAC","H03","00060401","OFFICE OF THE SPECIAL ENVOY FOR HAITI"," ","2010-08-01 00:00:00","2012-12-31 00:00:00","00229","UNITED NATIONS DEVELOPMENT PRO","UND","UNDP","2011","1321480","1067465.68"
"HQ","RBLAC","H03","00062251","Cátedra Iberoamericana en RSE","""Creación de la Cátedra Iberoamericana en Enseñanza de la Responsabilidad Social Empresarial""","2011-09-01 00:00:00","2012-12-31 00:00:00","00229","UNITED NATIONS DEVELOPMENT PRO","UND","UNDP","2011","86133.23","0"
