awardID,projectID,donorID,short_descr,long_descr,donor_type_lvl1,donor_type_lvl1_descr,donor_type_lvl3,donor_type_lvl3_descr,fiscal_year,budget,expenditure
25532,25532,10283,KFW,KFW,NON_PROG CTY,NON_PROGRAMME COUNTRY,DEU,Germany,2012,30000,0.01
37586,41156,10283,KFW,KREDITANSTALT FUR WIEDERAUFBAU,NON_PROG CTY,NON_PROGRAMME COUNTRY,DEU,Germany,2011,40000,38473.77
41098,46774,10283,KFW,KREDITANSTALT FUR WIEDERAUFBAU,NON_PROG CTY,NON_PROGRAMME COUNTRY,DEU,Germany,2011,1231050.24,1157166.4
41098,46774,10283,KFW,KFW,NON_PROG CTY,NON_PROGRAMME COUNTRY,DEU,Germany,2012,3882200,3820189.44
41098,60764,10283,KFW,KREDITANSTALT FUR WIEDERAUFBAU,NON_PROG CTY,NON_PROGRAMME COUNTRY,DEU,Germany,2011,1520865,1442174.23
41098,60764,10283,KFW,KFW,NON_PROG CTY,NON_PROGRAMME COUNTRY,DEU,Germany,2012,477728.8,480750.05
51037,63343,10283,KFW,KREDITANSTALT FUR WIEDERAUFBAU,NON_PROG CTY,NON_PROGRAMME COUNTRY,DEU,Germany,2011,0,-137.18
41098,73017,10283,KFW,KREDITANSTALT FUR WIEDERAUFBAU,NON_PROG CTY,NON_PROGRAMME COUNTRY,DEU,Germany,2011,5759254,5433926.4
41098,73017,10283,KFW,KFW,NON_PROG CTY,NON_PROGRAMME COUNTRY,DEU,Germany,2012,3782375.09,3293639.67
61345,77686,10283,KFW,KREDITANSTALT FUR WIEDERAUFBAU,NON_PROG CTY,NON_PROGRAMME COUNTRY,DEU,Germany,2011,2007517.61,1628908.71
41098,80762,10283,KFW,KFW,NON_PROG CTY,NON_PROGRAMME COUNTRY,DEU,Germany,2012,3989004,457833.37
38799,44723,10291,CANADIAN H,CANADIAN HIGH COMMISSION,NON_PROG CTY,NON_PROGRAMME COUNTRY,CAN,Canada,2011,4598.56,4803.42
38799,44723,10291,CANADIAN H,CANADIAN H,NON_PROG CTY,NON_PROGRAMME COUNTRY,CAN,Canada,2012,0,-1174.9
49518,60449,10291,CANADIAN H,CANADIAN HIGH COMMISSION,NON_PROG CTY,NON_PROGRAMME COUNTRY,CAN,Canada,2011,25000,23605.3
40936,46533,10314,BRITISH EM,BRITISH EMBASSY,NON_PROG CTY,NON_PROGRAMME COUNTRY,GBR,United Kingdom,2012,16624.04,9738.1
40973,46600,10314,BRITISH EM,BRITISH EMBASSY,NON_PROG CTY,NON_PROGRAMME COUNTRY,GBR,United Kingdom,2011,814,0
45437,53680,10314,BRITISH EM,BRITISH EMBASSY,NON_PROG CTY,NON_PROGRAMME COUNTRY,GBR,United Kingdom,2011,0.45,0
48358,58446,10314,BRITISH EM,BRITISH EMBASSY,NON_PROG CTY,NON_PROGRAMME COUNTRY,GBR,United Kingdom,2011,40000,39707.07
48358,58446,10314,BRITISH EM,BRITISH EMBASSY,NON_PROG CTY,NON_PROGRAMME COUNTRY,GBR,United Kingdom,2012,292.93,292.92
45460,59473,10314,BRITISH EM,BRITISH EMBASSY,NON_PROG CTY,NON_PROGRAMME COUNTRY,GBR,United Kingdom,2011,7.03,7.03
49635,60671,10314,BRITISH EM,BRITISH EMBASSY,NON_PROG CTY,NON_PROGRAMME COUNTRY,GBR,United Kingdom,2011,95911,95908.81
46296,63140,10314,BRITISH EM,BRITISH EMBASSY,NON_PROG CTY,NON_PROGRAMME COUNTRY,GBR,United Kingdom,2011,0,19.31
56899,70020,10314,BRITISH EM,BRITISH EMBASSY,NON_PROG CTY,NON_PROGRAMME COUNTRY,GBR,United Kingdom,2011,9631.47,9620.98
50581,70165,10314,BRITISH EM,BRITISH EMBASSY,NON_PROG CTY,NON_PROGRAMME COUNTRY,GBR,United Kingdom,2011,3798,3694.71
57136,70482,10314,BRITISH EM,BRITISH EMBASSY,NON_PROG CTY,NON_PROGRAMME COUNTRY,GBR,United Kingdom,2011,130915.1,131547.6
57136,70482,10314,BRITISH EM,BRITISH EMBASSY,NON_PROG CTY,NON_PROGRAMME COUNTRY,GBR,United Kingdom,2012,13473.66,13848.83
57154,70511,10314,BRITISH EM,BRITISH EMBASSY,NON_PROG CTY,NON_PROGRAMME COUNTRY,GBR,United Kingdom,2011,65148,65116.65
57154,70511,10314,BRITISH EM,BRITISH EMBASSY,NON_PROG CTY,NON_PROGRAMME COUNTRY,GBR,United Kingdom,2012,0,0
57929,71748,10314,BRITISH EM,BRITISH EMBASSY,NON_PROG CTY,NON_PROGRAMME COUNTRY,GBR,United Kingdom,2011,66295,61238.76
61442,77821,10314,BRITISH EM,BRITISH EMBASSY,NON_PROG CTY,NON_PROGRAMME COUNTRY,GBR,United Kingdom,2011,5618.52,0.5
62151,79492,10314,BRITISH EM,BRITISH EMBASSY,NON_PROG CTY,NON_PROGRAMME COUNTRY,GBR,United Kingdom,2011,108603.74,67777.57
62151,79492,10314,BRITISH EM,BRITISH EMBASSY,NON_PROG CTY,NON_PROGRAMME COUNTRY,GBR,United Kingdom,2012,179537.06,165468.84
63776,80687,10314,BRITISH EM,BRITISH EMBASSY,NON_PROG CTY,NON_PROGRAMME COUNTRY,GBR,United Kingdom,2012,236050.9,146869.79
64018,80881,10314,BRITISH EM,BRITISH EMBASSY,NON_PROG CTY,NON_PROGRAMME COUNTRY,GBR,United Kingdom,2012,10000,9999.56
64390,81229,10314,BRITISH EM,BRITISH EMBASSY,NON_PROG CTY,NON_PROGRAMME COUNTRY,GBR,United Kingdom,2012,5618.02,3085.03
51206,81999,10314,BRITISH EM,BRITISH EMBASSY,NON_PROG CTY,NON_PROGRAMME COUNTRY,GBR,United Kingdom,2012,227740,0
65831,82173,10314,BRITISH EM,BRITISH EMBASSY,NON_PROG CTY,NON_PROGRAMME COUNTRY,GBR,United Kingdom,2012,23500,23494.79
68993,83826,10314,BRITISH EM,BRITISH EMBASSY,NON_PROG CTY,NON_PROGRAMME COUNTRY,GBR,United Kingdom,2012,0,0
69716,84122,10314,BRITISH EM,BRITISH EMBASSY,NON_PROG CTY,NON_PROGRAMME COUNTRY,GBR,United Kingdom,2012,20500,0
32314,33150,10328,BRITISH CO,BRITISH COMMISSION,NON_PROG CTY,NON_PROGRAMME COUNTRY,GBR,United Kingdom,2011,16757,15550.43
32314,33150,10328,BRITISH CO,BRITISH CO,NON_PROG CTY,NON_PROGRAMME COUNTRY,GBR,United Kingdom,2012,0,893.05
49422,60257,10328,BRITISH CO,BRITISH COMMISSION,NON_PROG CTY,NON_PROGRAMME COUNTRY,GBR,United Kingdom,2011,44995.25,44045.91
33935,59768,10425,NORWEGIAN,NORWEGIAN EMBASSY,NON_PROG CTY,NON_PROGRAMME COUNTRY,NOR,Norway,2011,3299.88,11.84
33935,59768,10425,NORWEGIAN,NORWEGIAN EMBASSY,NON_PROG CTY,NON_PROGRAMME COUNTRY,NOR,Norway,2012,2939.13,0
50715,62771,10425,NORWEGIAN,NORWEGIAN EMBASSY,NON_PROG CTY,NON_PROGRAMME COUNTRY,NOR,Norway,2011,1267.82,124.5
59221,74003,10425,NORWEGIAN,NORWEGIAN EMBASSY,NON_PROG CTY,NON_PROGRAMME COUNTRY,NOR,Norway,2011,65000,298.89
59221,74003,10425,NORWEGIAN,NORWEGIAN EMBASSY,NON_PROG CTY,NON_PROGRAMME COUNTRY,NOR,Norway,2012,0,43
11997,48371,10465,AGENCIA CA,AGENCIA CATALANA DE COOP AL DESARROLLO,NON_PROG CTY,NON_PROGRAMME COUNTRY,ESP,Spain,2011,0,-2506.07
45012,53103,10465,AGENCIA CA,AGENCIA CATALANA DE COOP AL DESARROLLO,NON_PROG CTY,NON_PROGRAMME COUNTRY,ESP,Spain,2011,45.69,41.69
45092,53204,10465,AGENCIA CA,AGENCIA CATALANA DE COOP AL DESARROLLO,NON_PROG CTY,NON_PROGRAMME COUNTRY,ESP,Spain,2011,166330.46,35961.72
45092,53204,10465,AGENCIA CA,AGENCIA CA,NON_PROG CTY,NON_PROGRAMME COUNTRY,ESP,Spain,2012,11643,-5551
47275,56637,10465,AGENCIA CA,AGENCIA CATALANA DE COOP AL DESARROLLO,NON_PROG CTY,NON_PROGRAMME COUNTRY,ESP,Spain,2011,14.04,0
48240,58286,10465,AGENCIA CA,AGENCIA CATALANA DE COOP AL DESARROLLO,NON_PROG CTY,NON_PROGRAMME COUNTRY,ESP,Spain,2011,85.32,78.92
48843,59177,10465,AGENCIA CA,AGENCIA CATALANA DE COOP AL DESARROLLO,NON_PROG CTY,NON_PROGRAMME COUNTRY,ESP,Spain,2011,28812.74,15525.55
48843,59177,10465,AGENCIA CA,AGENCIA CA,NON_PROG CTY,NON_PROGRAMME COUNTRY,ESP,Spain,2012,13288.81,13285.57
56950,70121,10465,AGENCIA CA,AGENCIA CATALANA DE COOP AL DESARROLLO,NON_PROG CTY,NON_PROGRAMME COUNTRY,ESP,Spain,2011,797.12,797.12
57072,72457,10465,AGENCIA CA,AGENCIA CATALANA DE COOP AL DESARROLLO,NON_PROG CTY,NON_PROGRAMME COUNTRY,ESP,Spain,2011,28882.36,28882.36
59626,74641,10465,AGENCIA CA,AGENCIA CATALANA DE COOP AL DESARROLLO,NON_PROG CTY,NON_PROGRAMME COUNTRY,ESP,Spain,2011,124285,40542.15
59626,74641,10465,AGENCIA CA,AGENCIA CA,NON_PROG CTY,NON_PROGRAMME COUNTRY,ESP,Spain,2012,121818,82406.88
60234,77803,10465,AGENCIA CA,AGENCIA CATALANA DE COOP AL DESARROLLO,NON_PROG CTY,NON_PROGRAMME COUNTRY,ESP,Spain,2011,166330,0
46589,55574,10469,ESP-ACCD,Agencia Catalana de Cooperación al Desar,NON_PROG CTY,NON_PROGRAMME COUNTRY,ESP,Spain,2011,16941.62,16862.29
47187,56511,10469,ESP-ACCD,Agencia Catalana de Cooperación al Desar,NON_PROG CTY,NON_PROGRAMME COUNTRY,ESP,Spain,2011,450,488.96
44950,56945,10469,ESP-ACCD,Agencia Catalana de Cooperación al Desar,NON_PROG CTY,NON_PROGRAMME COUNTRY,ESP,Spain,2011,507.18,463.31
49380,60152,10469,ESP-ACCD,Agencia Catalana de Cooperación al Desar,NON_PROG CTY,NON_PROGRAMME COUNTRY,ESP,Spain,2011,41472,558.57
49380,60152,10469,ESP-ACCD,Agencia Catalana de Cooperación al Desarrollo,NON_PROG CTY,NON_PROGRAMME COUNTRY,ESP,Spain,2012,40913.43,25977.67
46330,61417,10469,ESP-ACCD,Agencia Catalana de Cooperación al Desar,NON_PROG CTY,NON_PROGRAMME COUNTRY,ESP,Spain,2011,7619.13,5329.55
58220,72237,10469,ESP-ACCD,Agencia Catalana de Cooperación al Desarrollo,NON_PROG CTY,NON_PROGRAMME COUNTRY,ESP,Spain,2012,2596.83,760.91
58273,72334,10469,ESP-ACCD,Agencia Catalana de Cooperación al Desar,NON_PROG CTY,NON_PROGRAMME COUNTRY,ESP,Spain,2011,57196.25,36753.91
58273,72334,10469,ESP-ACCD,Agencia Catalana de Cooperación al Desarrollo,NON_PROG CTY,NON_PROGRAMME COUNTRY,ESP,Spain,2012,197020,195414.89
58273,72335,10469,ESP-ACCD,Agencia Catalana de Cooperación al Desar,NON_PROG CTY,NON_PROGRAMME COUNTRY,ESP,Spain,2011,61873.18,41906.02
58273,72335,10469,ESP-ACCD,Agencia Catalana de Cooperación al Desarrollo,NON_PROG CTY,NON_PROGRAMME COUNTRY,ESP,Spain,2012,93.41,37.37
58273,72336,10469,ESP-ACCD,Agencia Catalana de Cooperación al Desar,NON_PROG CTY,NON_PROGRAMME COUNTRY,ESP,Spain,2011,77905.35,77905.35
50447,76133,10469,ESP-ACCD,Agencia Catalana de Cooperación al Desar,NON_PROG CTY,NON_PROGRAMME COUNTRY,ESP,Spain,2011,93924.92,93924.92
59045,79150,10469,ESP-ACCD,Agencia Catalana de Cooperación al Desarrollo,NON_PROG CTY,NON_PROGRAMME COUNTRY,ESP,Spain,2012,322998,0
13181,13181,10480,USAID,USAID,NON_PROG CTY,NON_PROGRAMME COUNTRY,USA,United States of America,2011,1405.43,1399.37
13181,13181,10480,USAID,UNITED STATES AGENCY FOR INTERNATIONAL DEVELOPMENT (USAID),NON_PROG CTY,NON_PROGRAMME COUNTRY,USA,United States of America,2012,1,0
13948,13948,10480,USAID,USAID,NON_PROG CTY,NON_PROGRAMME COUNTRY,USA,United States of America,2011,11073.99,11073.99
13948,13948,10480,USAID,UNITED STATES AGENCY FOR INTERNATIONAL DEVELOPMENT (USAID),NON_PROG CTY,NON_PROGRAMME COUNTRY,USA,United States of America,2012,247387.05,240392.85
33816,35355,10480,USAID,USAID,NON_PROG CTY,NON_PROGRAMME COUNTRY,USA,United States of America,2011,1065.39,-223.68
33816,35355,10480,USAID,UNITED STATES AGENCY FOR INTERNATIONAL DEVELOPMENT (USAID),NON_PROG CTY,NON_PROGRAMME COUNTRY,USA,United States of America,2012,1289,1110.3
34995,37477,10480,USAID,USAID,NON_PROG CTY,NON_PROGRAMME COUNTRY,USA,United States of America,2011,19851,0
14863,39507,10480,USAID,UNITED STATES AGENCY FOR INTERNATIONAL DEVELOPMENT (USAID),NON_PROG CTY,NON_PROGRAMME COUNTRY,USA,United States of America,2012,0,0
37750,41360,10480,USAID,UNITED STATES AGENCY FOR INTERNATIONAL DEVELOPMENT (USAID),NON_PROG CTY,NON_PROGRAMME COUNTRY,USA,United States of America,2012,0,-0.02
34997,42210,10480,USAID,USAID,NON_PROG CTY,NON_PROGRAMME COUNTRY,USA,United States of America,2011,0,3355.68
40692,46142,10480,USAID,USAID,NON_PROG CTY,NON_PROGRAMME COUNTRY,USA,United States of America,2011,23.13,0
40864,46407,10480,USAID,USAID,NON_PROG CTY,NON_PROGRAMME COUNTRY,USA,United States of America,2011,0,-2258.47
41227,46928,10480,USAID,USAID,NON_PROG CTY,NON_PROGRAMME COUNTRY,USA,United States of America,2011,1,0
41278,47002,10480,USAID,USAID,NON_PROG CTY,NON_PROGRAMME COUNTRY,USA,United States of America,2011,209.46,209.33
41278,47002,10480,USAID,UNITED STATES AGENCY FOR INTERNATIONAL DEVELOPMENT (USAID),NON_PROG CTY,NON_PROGRAMME COUNTRY,USA,United States of America,2012,3090.54,0
41532,47402,10480,USAID,USAID,NON_PROG CTY,NON_PROGRAMME COUNTRY,USA,United States of America,2011,3002481,1700603.45
41532,47402,10480,USAID,UNITED STATES AGENCY FOR INTERNATIONAL DEVELOPMENT (USAID),NON_PROG CTY,NON_PROGRAMME COUNTRY,USA,United States of America,2012,1649775.16,1147877.89
41537,47407,10480,USAID,USAID,NON_PROG CTY,NON_PROGRAMME COUNTRY,USA,United States of America,2011,1502412,1308449.87
41537,47407,10480,USAID,UNITED STATES AGENCY FOR INTERNATIONAL DEVELOPMENT (USAID),NON_PROG CTY,NON_PROGRAMME COUNTRY,USA,United States of America,2012,1680470,1388880.02
41537,47408,10480,USAID,USAID,NON_PROG CTY,NON_PROGRAMME COUNTRY,USA,United States of America,2011,131760,127804.57
41537,47408,10480,USAID,UNITED STATES AGENCY FOR INTERNATIONAL DEVELOPMENT (USAID),NON_PROG CTY,NON_PROGRAMME COUNTRY,USA,United States of America,2012,123000,121615.7
41537,47409,10480,USAID,USAID,NON_PROG CTY,NON_PROGRAMME COUNTRY,USA,United States of America,2011,164323,114396.61
41537,47409,10480,USAID,UNITED STATES AGENCY FOR INTERNATIONAL DEVELOPMENT (USAID),NON_PROG CTY,NON_PROGRAMME COUNTRY,USA,United States of America,2012,45000,28281.23
41537,47410,10480,USAID,USAID,NON_PROG CTY,NON_PROGRAMME COUNTRY,USA,United States of America,2011,956040.45,455055.03
41537,47410,10480,USAID,UNITED STATES AGENCY FOR INTERNATIONAL DEVELOPMENT (USAID),NON_PROG CTY,NON_PROGRAMME COUNTRY,USA,United States of America,2012,391892.57,350810.92
20160,49736,10480,USAID,UNITED STATES AGENCY FOR INTERNATIONAL DEVELOPMENT (USAID),NON_PROG CTY,NON_PROGRAMME COUNTRY,USA,United States of America,2012,225000,200800
41481,49912,10480,USAID,USAID,NON_PROG CTY,NON_PROGRAMME COUNTRY,USA,United States of America,2011,961905.58,894947.59
41481,49912,10480,USAID,UNITED STATES AGENCY FOR INTERNATIONAL DEVELOPMENT (USAID),NON_PROG CTY,NON_PROGRAMME COUNTRY,USA,United States of America,2012,203315.78,216321.65
43217,50324,10480,USAID,USAID,NON_PROG CTY,NON_PROGRAMME COUNTRY,USA,United States of America,2011,0,-608602.93
43217,50324,10480,USAID,UNITED STATES AGENCY FOR INTERNATIONAL DEVELOPMENT (USAID),NON_PROG CTY,NON_PROGRAMME COUNTRY,USA,United States of America,2012,0,-184680.74
44239,51899,10480,USAID,USAID,NON_PROG CTY,NON_PROGRAMME COUNTRY,USA,United States of America,2011,17,0
44904,52948,10480,USAID,USAID,NON_PROG CTY,NON_PROGRAMME COUNTRY,USA,United States of America,2011,1,0
45021,53114,10480,USAID,USAID,NON_PROG CTY,NON_PROGRAMME COUNTRY,USA,United States of America,2011,0,4.72
45062,53166,10480,USAID,USAID,NON_PROG CTY,NON_PROGRAMME COUNTRY,USA,United States of America,2011,5959.13,5959.13
45227,53379,10480,USAID,UNITED STATES AGENCY FOR INTERNATIONAL DEVELOPMENT (USAID),NON_PROG CTY,NON_PROGRAMME COUNTRY,USA,United States of America,2012,1,0
45413,53646,10480,USAID,USAID,NON_PROG CTY,NON_PROGRAMME COUNTRY,USA,United States of America,2011,426443.85,422391.11
45413,53646,10480,USAID,UNITED STATES AGENCY FOR INTERNATIONAL DEVELOPMENT (USAID),NON_PROG CTY,NON_PROGRAMME COUNTRY,USA,United States of America,2012,4045.26,4045.26
45460,53709,10480,USAID,USAID,NON_PROG CTY,NON_PROGRAMME COUNTRY,USA,United States of America,2011,124.57,-198.04
45460,53709,10480,USAID,UNITED STATES AGENCY FOR INTERNATIONAL DEVELOPMENT (USAID),NON_PROG CTY,NON_PROGRAMME COUNTRY,USA,United States of America,2012,6322.61,2740.01
45781,54166,10480,USAID,UNITED STATES AGENCY FOR INTERNATIONAL DEVELOPMENT (USAID),NON_PROG CTY,NON_PROGRAMME COUNTRY,USA,United States of America,2012,0,-30606.28
45848,54261,10480,USAID,USAID,NON_PROG CTY,NON_PROGRAMME COUNTRY,USA,United States of America,2011,7957,7957
46291,55026,10480,USAID,USAID,NON_PROG CTY,NON_PROGRAMME COUNTRY,USA,United States of America,2011,3375,151.84
45153,56013,10480,USAID,USAID,NON_PROG CTY,NON_PROGRAMME COUNTRY,USA,United States of America,2011,4508.58,4176.26
47453,57005,10480,USAID,USAID,NON_PROG CTY,NON_PROGRAMME COUNTRY,USA,United States of America,2011,0,-16834.52
47453,57005,10480,USAID,UNITED STATES AGENCY FOR INTERNATIONAL DEVELOPMENT (USAID),NON_PROG CTY,NON_PROGRAMME COUNTRY,USA,United States of America,2012,0,0
47799,57667,10480,USAID,UNITED STATES AGENCY FOR INTERNATIONAL DEVELOPMENT (USAID),NON_PROG CTY,NON_PROGRAMME COUNTRY,USA,United States of America,2012,0,0
12253,57755,10480,USAID,UNITED STATES AGENCY FOR INTERNATIONAL DEVELOPMENT (USAID),NON_PROG CTY,NON_PROGRAMME COUNTRY,USA,United States of America,2012,14700,0
47898,57806,10480,USAID,USAID,NON_PROG CTY,NON_PROGRAMME COUNTRY,USA,United States of America,2011,0,0.01
41537,58100,10480,USAID,USAID,NON_PROG CTY,NON_PROGRAMME COUNTRY,USA,United States of America,2011,1237736,1040337
41537,58100,10480,USAID,UNITED STATES AGENCY FOR INTERNATIONAL DEVELOPMENT (USAID),NON_PROG CTY,NON_PROGRAMME COUNTRY,USA,United States of America,2012,265919,265919
45460,59475,10480,USAID,USAID,NON_PROG CTY,NON_PROGRAMME COUNTRY,USA,United States of America,2011,117932,89540.79
45460,59475,10480,USAID,UNITED STATES AGENCY FOR INTERNATIONAL DEVELOPMENT (USAID),NON_PROG CTY,NON_PROGRAMME COUNTRY,USA,United States of America,2012,169626.21,153632.4
46295,59839,10480,USAID,USAID,NON_PROG CTY,NON_PROGRAMME COUNTRY,USA,United States of America,2011,14297.38,14297.38
58607,60248,10480,USAID,USAID,NON_PROG CTY,NON_PROGRAMME COUNTRY,USA,United States of America,2011,59721.13,-8703.53
58607,60248,10480,USAID,UNITED STATES AGENCY FOR INTERNATIONAL DEVELOPMENT (USAID),NON_PROG CTY,NON_PROGRAMME COUNTRY,USA,United States of America,2012,0,0
14781,60262,10480,USAID,USAID,NON_PROG CTY,NON_PROGRAMME COUNTRY,USA,United States of America,2011,1,-50000.98
14781,60262,10480,USAID,UNITED STATES AGENCY FOR INTERNATIONAL DEVELOPMENT (USAID),NON_PROG CTY,NON_PROGRAMME COUNTRY,USA,United States of America,2012,0,-50.3
34649,60841,10480,USAID,USAID,NON_PROG CTY,NON_PROGRAMME COUNTRY,USA,United States of America,2011,582184.37,498210.05
34649,60841,10480,USAID,UNITED STATES AGENCY FOR INTERNATIONAL DEVELOPMENT (USAID),NON_PROG CTY,NON_PROGRAMME COUNTRY,USA,United States of America,2012,83974.32,297658.69
49968,61450,10480,USAID,USAID,NON_PROG CTY,NON_PROGRAMME COUNTRY,USA,United States of America,2011,55632.92,51420.48
49968,61450,10480,USAID,UNITED STATES AGENCY FOR INTERNATIONAL DEVELOPMENT (USAID),NON_PROG CTY,NON_PROGRAMME COUNTRY,USA,United States of America,2012,4212.42,4875.19
41537,61638,10480,USAID,USAID,NON_PROG CTY,NON_PROGRAMME COUNTRY,USA,United States of America,2011,578297,336352.55
41537,61638,10480,USAID,UNITED STATES AGENCY FOR INTERNATIONAL DEVELOPMENT (USAID),NON_PROG CTY,NON_PROGRAMME COUNTRY,USA,United States of America,2012,240000,158782.54
50266,62007,10480,USAID,USAID,NON_PROG CTY,NON_PROGRAMME COUNTRY,USA,United States of America,2011,73694.96,50022.55
50266,62007,10480,USAID,UNITED STATES AGENCY FOR INTERNATIONAL DEVELOPMENT (USAID),NON_PROG CTY,NON_PROGRAMME COUNTRY,USA,United States of America,2012,660075.16,429428.07
50369,62190,10480,USAID,USAID,NON_PROG CTY,NON_PROGRAMME COUNTRY,USA,United States of America,2011,39473.74,39473.74
50369,62190,10480,USAID,UNITED STATES AGENCY FOR INTERNATIONAL DEVELOPMENT (USAID),NON_PROG CTY,NON_PROGRAMME COUNTRY,USA,United States of America,2012,0,13980
47311,62393,10480,USAID,USAID,NON_PROG CTY,NON_PROGRAMME COUNTRY,USA,United States of America,2011,54664.85,54208.3
51043,63358,10480,USAID,USAID,NON_PROG CTY,NON_PROGRAMME COUNTRY,USA,United States of America,2011,341413.74,326823.64
51043,63358,10480,USAID,UNITED STATES AGENCY FOR INTERNATIONAL DEVELOPMENT (USAID),NON_PROG CTY,NON_PROGRAMME COUNTRY,USA,United States of America,2012,0,0
51043,63359,10480,USAID,USAID,NON_PROG CTY,NON_PROGRAMME COUNTRY,USA,United States of America,2011,192000,96968.05
51043,63359,10480,USAID,UNITED STATES AGENCY FOR INTERNATIONAL DEVELOPMENT (USAID),NON_PROG CTY,NON_PROGRAMME COUNTRY,USA,United States of America,2012,37856.03,37082.1
51043,63360,10480,USAID,USAID,NON_PROG CTY,NON_PROGRAMME COUNTRY,USA,United States of America,2011,498084.99,417926.23
51043,63360,10480,USAID,UNITED STATES AGENCY FOR INTERNATIONAL DEVELOPMENT (USAID),NON_PROG CTY,NON_PROGRAMME COUNTRY,USA,United States of America,2012,203880,143943.61
51043,63361,10480,USAID,USAID,NON_PROG CTY,NON_PROGRAMME COUNTRY,USA,United States of America,2011,280000,244490.16
51043,63361,10480,USAID,UNITED STATES AGENCY FOR INTERNATIONAL DEVELOPMENT (USAID),NON_PROG CTY,NON_PROGRAMME COUNTRY,USA,United States of America,2012,286129,192104.68
51043,63362,10480,USAID,USAID,NON_PROG CTY,NON_PROGRAMME COUNTRY,USA,United States of America,2011,752484,350668.75
51043,63362,10480,USAID,UNITED STATES AGENCY FOR INTERNATIONAL DEVELOPMENT (USAID),NON_PROG CTY,NON_PROGRAMME COUNTRY,USA,United States of America,2012,144321.63,37131.15
51043,63363,10480,USAID,USAID,NON_PROG CTY,NON_PROGRAMME COUNTRY,USA,United States of America,2011,385472.1,376112.55
51043,63365,10480,USAID,USAID,NON_PROG CTY,NON_PROGRAMME COUNTRY,USA,United States of America,2011,523107,500166.09
51402,63985,10480,USAID,USAID,NON_PROG CTY,NON_PROGRAMME COUNTRY,USA,United States of America,2011,0,-28.28
51402,63985,10480,USAID,UNITED STATES AGENCY FOR INTERNATIONAL DEVELOPMENT (USAID),NON_PROG CTY,NON_PROGRAMME COUNTRY,USA,United States of America,2012,0,1.41
51471,64111,10480,USAID,UNITED STATES AGENCY FOR INTERNATIONAL DEVELOPMENT (USAID),NON_PROG CTY,NON_PROGRAMME COUNTRY,USA,United States of America,2012,0,564
56593,69364,10480,USAID,UNITED STATES AGENCY FOR INTERNATIONAL DEVELOPMENT (USAID),NON_PROG CTY,NON_PROGRAMME COUNTRY,USA,United States of America,2012,65000,42570.24
51471,69443,10480,USAID,USAID,NON_PROG CTY,NON_PROGRAMME COUNTRY,USA,United States of America,2011,99688.43,58215.55
51471,69443,10480,USAID,UNITED STATES AGENCY FOR INTERNATIONAL DEVELOPMENT (USAID),NON_PROG CTY,NON_PROGRAMME COUNTRY,USA,United States of America,2012,715394.45,700896.78
48982,70003,10480,USAID,UNITED STATES AGENCY FOR INTERNATIONAL DEVELOPMENT (USAID),NON_PROG CTY,NON_PROGRAMME COUNTRY,USA,United States of America,2012,27800,27800
57430,70951,10480,USAID,USAID,NON_PROG CTY,NON_PROGRAMME COUNTRY,USA,United States of America,2011,443878,273979.69
57430,70951,10480,USAID,UNITED STATES AGENCY FOR INTERNATIONAL DEVELOPMENT (USAID),NON_PROG CTY,NON_PROGRAMME COUNTRY,USA,United States of America,2012,211000,206737.61
57513,71097,10480,USAID,UNITED STATES AGENCY FOR INTERNATIONAL DEVELOPMENT (USAID),NON_PROG CTY,NON_PROGRAMME COUNTRY,USA,United States of America,2012,120000,33868.61
57870,71651,10480,USAID,USAID,NON_PROG CTY,NON_PROGRAMME COUNTRY,USA,United States of America,2011,1500000,1466905.27
57870,71651,10480,USAID,UNITED STATES AGENCY FOR INTERNATIONAL DEVELOPMENT (USAID),NON_PROG CTY,NON_PROGRAMME COUNTRY,USA,United States of America,2012,0,33094.73
57970,71801,10480,USAID,USAID,NON_PROG CTY,NON_PROGRAMME COUNTRY,USA,United States of America,2011,10678972.42,2788058.04
57970,71801,10480,USAID,UNITED STATES AGENCY FOR INTERNATIONAL DEVELOPMENT (USAID),NON_PROG CTY,NON_PROGRAMME COUNTRY,USA,United States of America,2012,8524119,7082325.89
58048,71939,10480,USAID,USAID,NON_PROG CTY,NON_PROGRAMME COUNTRY,USA,United States of America,2011,1737000,1643579.36
58048,71939,10480,USAID,UNITED STATES AGENCY FOR INTERNATIONAL DEVELOPMENT (USAID),NON_PROG CTY,NON_PROGRAMME COUNTRY,USA,United States of America,2012,412157,407768.07
58407,72562,10480,USAID,UNITED STATES AGENCY FOR INTERNATIONAL DEVELOPMENT (USAID),NON_PROG CTY,NON_PROGRAMME COUNTRY,USA,United States of America,2012,400000,399998.41
58611,72861,10480,USAID,USAID,NON_PROG CTY,NON_PROGRAMME COUNTRY,USA,United States of America,2011,47564,34855.32
58611,72861,10480,USAID,UNITED STATES AGENCY FOR INTERNATIONAL DEVELOPMENT (USAID),NON_PROG CTY,NON_PROGRAMME COUNTRY,USA,United States of America,2012,0,0
51335,72865,10480,USAID,USAID,NON_PROG CTY,NON_PROGRAMME COUNTRY,USA,United States of America,2011,1269000.18,869882.2
